DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
102945,4_dose,reduced_coverage_lower,4401,605,239,35,47,7,120921,117112,TCD
102945,4_dose,reduced_coverage,4621,783,248,41,48,8,120921,117112,TCD
102945,4_dose,reduced_coverage_upper,4976,776,262,44,51,9,120921,117112,TCD
102945,3_dose,full_coverage,8485,1578,450,93,88,18,95859,92205,TCD
102945,4_dose,full_coverage,10973,2199,579,126,113,25,120921,117112,TCD
102946,3_dose,reduced_coverage,47,7,2,0,0,0,890,856,TCD
102946,4_dose,reduced_coverage_lower,52,10,3,0,0,0,1124,1087,TCD
102946,4_dose,reduced_coverage,55,11,3,0,1,0,1124,1087,TCD
102946,4_dose,reduced_coverage_upper,59,12,3,1,1,0,1124,1087,TCD
102946,3_dose,full_coverage,101,24,5,1,1,0,890,856,TCD
102946,4_dose,full_coverage,132,32,6,1,1,0,1124,1087,TCD
102947,3_dose,reduced_coverage,7890,1549,354,65,69,13,128493,123341,TCD
102947,4_dose,reduced_coverage_lower,9196,2096,391,90,76,17,162521,156530,TCD
102947,4_dose,reduced_coverage,9368,2209,412,95,80,18,162521,156530,TCD
102947,4_dose,reduced_coverage_upper,9522,2558,432,101,84,20,162521,156530,TCD
102947,3_dose,full_coverage,17355,5103,745,204,145,40,128493,123341,TCD
102947,4_dose,full_coverage,22571,6828,980,265,191,52,162521,156530,TCD
102948,3_dose,reduced_coverage,290,37,15,2,3,0,6774,6526,TCD
102948,4_dose,reduced_coverage_lower,338,50,17,3,3,1,8549,8287,TCD
102948,4_dose,reduced_coverage,369,59,18,3,3,1,8549,8287,TCD
102948,4_dose,reduced_coverage_upper,378,66,18,3,4,1,8549,8287,TCD
102948,3_dose,full_coverage,641,128,31,7,6,1,6774,6526,TCD
102948,4_dose,full_coverage,837,173,41,10,8,2,8549,8287,TCD
102949,3_dose,reduced_coverage,82,8,4,0,1,0,2041,1967,TCD
102949,4_dose,reduced_coverage_lower,90,10,5,1,1,0,2583,2504,TCD
102949,4_dose,reduced_coverage,101,12,5,1,1,0,2583,2504,TCD
102949,4_dose,reduced_coverage_upper,96,13,5,1,1,0,2583,2504,TCD
102949,3_dose,full_coverage,172,32,9,2,2,0,2041,1967,TCD
102949,4_dose,full_coverage,227,41,11,3,2,1,2583,2504,TCD
102950,3_dose,reduced_coverage,5275,781,270,37,53,7,109572,105099,TCD
102950,4_dose,reduced_coverage_lower,6258,1062,306,54,60,10,138131,133569,TCD
102950,4_dose,reduced_coverage,6236,1362,317,64,62,13,138131,133569,TCD
102950,4_dose,reduced_coverage_upper,6834,1406,333,66,65,13,138131,133569,TCD
102950,3_dose,full_coverage,11789,2983,565,146,110,28,109572,105099,TCD
102950,4_dose,full_coverage,15665,4131,744,187,145,37,138131,133569,TCD
102951,3_dose,reduced_coverage,6809,1444,305,62,59,12,113622,109313,TCD
102951,4_dose,reduced_coverage_lower,7800,1751,356,81,69,16,143413,138653,TCD
102951,4_dose,reduced_coverage,8162,1924,370,82,72,16,143413,138653,TCD
102951,4_dose,reduced_coverage_upper,8784,2387,370,97,72,19,143413,138653,TCD
102951,3_dose,full_coverage,15738,4286,677,190,132,37,113622,109313,TCD
102951,4_dose,full_coverage,20606,6023,884,244,172,48,143413,138653,TCD
102952,3_dose,reduced_coverage,3622,553,163,23,32,4,55679,53457,TCD
102952,4_dose,reduced_coverage_lower,4055,813,182,36,35,7,70236,67963,TCD
102952,4_dose,reduced_coverage,4308,806,191,39,37,8,70236,67963,TCD
102952,4_dose,reduced_coverage_upper,4593,883,203,40,40,8,70236,67963,TCD
102952,3_dose,full_coverage,8181,2023,343,85,67,17,55679,53457,TCD
102952,4_dose,full_coverage,10251,2662,450,110,88,21,70236,67963,TCD
102953,3_dose,reduced_coverage,4644,816,228,39,44,8,88392,85000,TCD
102953,4_dose,reduced_coverage_lower,5391,1206,258,54,50,11,111638,108013,TCD
102953,4_dose,reduced_coverage,5405,1343,274,54,53,10,111638,108013,TCD
102953,4_dose,reduced_coverage_upper,5773,1411,271,60,53,12,111638,108013,TCD
102953,3_dose,full_coverage,10189,2603,478,119,93,23,88392,85000,TCD
102953,4_dose,full_coverage,13061,3629,615,159,120,31,111638,108013,TCD
102954,3_dose,reduced_coverage,5113,906,248,41,48,8,96941,93098,TCD
102954,4_dose,reduced_coverage_lower,6424,1185,292,57,57,11,122384,118343,TCD
102954,4_dose,reduced_coverage,6473,1274,302,63,59,12,122384,118343,TCD
102954,4_dose,reduced_coverage_upper,6698,1308,323,65,63,13,122384,118343,TCD
102954,3_dose,full_coverage,11792,3115,542,140,106,27,96941,93098,TCD
102954,4_dose,full_coverage,15555,4157,712,188,139,37,122384,118343,TCD
102955,3_dose,reduced_coverage,15771,3799,614,138,120,27,194326,186614,TCD
102955,4_dose,reduced_coverage_lower,18622,5044,704,191,137,37,245626,237093,TCD
102955,4_dose,reduced_coverage,19602,5144,750,189,146,37,245626,237093,TCD
102955,4_dose,reduced_coverage_upper,19808,5695,785,206,153,40,245626,237093,TCD
102955,3_dose,full_coverage,36323,11050,1368,386,267,75,194326,186614,TCD
102955,4_dose,full_coverage,47175,15122,1745,513,340,100,245626,237093,TCD
102956,3_dose,reduced_coverage,11832,2963,452,96,88,19,124387,119152,TCD
102956,4_dose,reduced_coverage_lower,13260,3440,492,120,96,23,157174,151799,TCD
102956,4_dose,reduced_coverage,14242,3837,498,130,97,25,157174,151799,TCD
102956,4_dose,reduced_coverage_upper,15002,4129,532,143,104,28,157174,151799,TCD
102956,3_dose,full_coverage,26850,8440,932,282,182,55,124387,119152,TCD
102956,4_dose,full_coverage,34182,11147,1199,366,234,71,157174,151799,TCD
102957,3_dose,reduced_coverage,7388,1308,368,60,72,12,146201,140387,TCD
102957,4_dose,reduced_coverage_lower,9019,1821,424,78,83,15,184245,178224,TCD
102957,4_dose,reduced_coverage,9074,1923,434,86,85,17,184245,178224,TCD
102957,4_dose,reduced_coverage_upper,9993,2025,454,85,88,17,184245,178224,TCD
102957,3_dose,full_coverage,16465,4408,772,192,151,37,146201,140387,TCD
102957,4_dose,full_coverage,21620,5734,1011,264,197,51,184245,178224,TCD
102958,3_dose,reduced_coverage,5785,1053,282,51,55,10,109305,105097,TCD
102958,4_dose,reduced_coverage_lower,6909,1608,327,71,64,14,138101,133569,TCD
102958,4_dose,reduced_coverage,7153,1642,339,69,66,13,138101,133569,TCD
102958,4_dose,reduced_coverage_upper,7700,1906,356,76,69,15,138101,133569,TCD
102958,3_dose,full_coverage,13386,3790,597,169,116,33,109305,105097,TCD
102958,4_dose,full_coverage,17375,5242,779,213,152,41,138101,133569,TCD
102959,3_dose,reduced_coverage,10186,2375,377,82,73,16,117588,112791,TCD
102959,4_dose,reduced_coverage_lower,11887,3232,448,112,87,22,148227,143314,TCD
102959,4_dose,reduced_coverage,12433,3254,453,111,88,22,148227,143314,TCD
102959,4_dose,reduced_coverage_upper,13040,3728,456,120,89,23,148227,143314,TCD
102959,3_dose,full_coverage,22525,6929,829,249,162,49,117588,112791,TCD
102959,4_dose,full_coverage,28795,9887,1030,323,201,63,148227,143314,TCD
102960,3_dose,reduced_coverage,5167,342,291,25,57,5,145700,140012,TCD
102960,4_dose,reduced_coverage_lower,5650,565,321,34,62,7,183966,178164,TCD
102960,4_dose,reduced_coverage,6468,717,347,47,68,9,183966,178164,TCD
102960,4_dose,reduced_coverage_upper,6390,689,352,37,69,7,183966,178164,TCD
102960,3_dose,full_coverage,11255,1906,610,120,119,23,145700,140012,TCD
102960,4_dose,full_coverage,14528,2627,787,162,153,32,183966,178164,TCD
102961,3_dose,reduced_coverage,5012,1072,190,41,37,8,60773,58354,TCD
102961,4_dose,reduced_coverage_lower,5801,1537,211,53,41,10,76731,74153,TCD
102961,4_dose,reduced_coverage,6013,1582,222,60,43,12,76731,74153,TCD
102961,4_dose,reduced_coverage_upper,6396,1645,247,62,48,12,76731,74153,TCD
102961,3_dose,full_coverage,11046,3370,415,121,81,23,60773,58354,TCD
102961,4_dose,full_coverage,14269,4555,538,160,105,31,76731,74153,TCD
102962,3_dose,reduced_coverage,3552,544,162,28,32,6,64735,62262,TCD
102962,4_dose,reduced_coverage_lower,4244,592,179,29,35,6,81662,79138,TCD
102962,4_dose,reduced_coverage,4434,725,197,34,38,7,81662,79138,TCD
102962,4_dose,reduced_coverage_upper,4517,821,198,38,39,7,81662,79138,TCD
102962,3_dose,full_coverage,7615,1771,348,87,68,17,64735,62262,TCD
102962,4_dose,full_coverage,9879,2481,445,114,87,22,81662,79138,TCD
102963,3_dose,reduced_coverage,7012,803,329,32,64,6,134519,129562,TCD
102963,4_dose,reduced_coverage_lower,8078,1110,382,55,74,11,169995,164508,TCD
102963,4_dose,reduced_coverage,8127,1361,409,72,80,14,169995,164508,TCD
102963,4_dose,reduced_coverage_upper,8114,1440,433,73,84,14,169995,164508,TCD
102963,3_dose,full_coverage,14216,3224,711,159,139,31,134519,129562,TCD
102963,4_dose,full_coverage,18644,4478,923,215,180,42,169995,164508,TCD
102964,3_dose,reduced_coverage,0,0,0,0,0,0,6,6,TCD
102964,4_dose,reduced_coverage_lower,0,0,0,0,0,0,8,8,TCD
102964,4_dose,reduced_coverage,0,0,0,0,0,0,8,8,TCD
102964,4_dose,reduced_coverage_upper,0,0,0,0,0,0,8,8,TCD
102964,3_dose,full_coverage,0,0,0,0,0,0,6,6,TCD
102964,4_dose,full_coverage,1,0,0,0,0,0,8,8,TCD
102965,3_dose,reduced_coverage,13436,3163,526,109,103,21,173030,165952,TCD
102965,4_dose,reduced_coverage_lower,16630,3953,633,147,123,29,219052,211512,TCD
102965,4_dose,reduced_coverage,17066,4725,658,155,128,30,219052,211512,TCD
102965,4_dose,reduced_coverage_upper,17367,4550,687,155,134,30,219052,211512,TCD
102965,3_dose,full_coverage,32229,9437,1224,345,238,67,173030,165952,TCD
102965,4_dose,full_coverage,41367,12663,1536,467,299,91,219052,211512,TCD
102966,3_dose,reduced_coverage,2836,153,183,9,36,2,98642,95026,TCD
102966,4_dose,reduced_coverage_lower,3409,298,194,16,38,3,124555,120753,TCD
102966,4_dose,reduced_coverage,3511,306,209,17,41,3,124555,120753,TCD
102966,4_dose,reduced_coverage_upper,3714,311,231,18,45,3,124555,120753,TCD
102966,3_dose,full_coverage,6382,896,377,62,73,12,98642,95026,TCD
102966,4_dose,full_coverage,8340,1349,490,84,95,16,124555,120753,TCD
102967,3_dose,reduced_coverage,33012,14782,763,235,138,43,84536,79410,TGO
102967,4_dose,reduced_coverage_lower,38796,18031,865,287,157,52,106906,101249,TGO
102967,4_dose,reduced_coverage,41098,19153,891,305,162,55,106906,101249,TGO
102967,4_dose,reduced_coverage_upper,42611,20349,919,324,167,59,106906,101249,TGO
102967,3_dose,full_coverage,37080,16876,834,266,151,48,84536,79410,TGO
102967,4_dose,full_coverage,46747,23430,1026,362,186,66,106906,101249,TGO
102968,3_dose,reduced_coverage,38638,16191,934,290,169,53,107328,100178,TGO
102968,4_dose,reduced_coverage_lower,45654,20343,1083,372,196,67,135655,128620,TGO
102968,4_dose,reduced_coverage,48216,21149,1121,383,203,69,135655,128620,TGO
102968,4_dose,reduced_coverage_upper,49302,22897,1162,392,211,71,135655,128620,TGO
102968,3_dose,full_coverage,43328,18853,1048,338,190,61,107328,100178,TGO
102968,4_dose,full_coverage,55990,25062,1255,464,228,84,135655,128620,TGO
102969,3_dose,reduced_coverage,121409,51354,3075,1012,558,184,342814,325504,TGO
102969,4_dose,reduced_coverage_lower,145745,62309,3516,1219,638,221,432152,415475,TGO
102969,4_dose,reduced_coverage,147987,67875,3691,1318,669,239,432152,415475,TGO
102969,4_dose,reduced_coverage_upper,160169,70564,3843,1345,697,244,432152,415475,TGO
102969,3_dose,full_coverage,133522,58158,3415,1157,619,210,342814,325504,TGO
102969,4_dose,full_coverage,176687,79321,4183,1520,759,276,432152,415475,TGO
102970,3_dose,reduced_coverage,84169,36846,1926,532,349,96,187439,176862,TGO
102970,4_dose,reduced_coverage_lower,96471,45993,2158,626,391,114,237744,225775,TGO
102970,4_dose,reduced_coverage,101022,49214,2169,696,393,126,237744,225775,TGO
102970,4_dose,reduced_coverage_upper,104143,49937,2310,744,419,135,237744,225775,TGO
102970,3_dose,full_coverage,87661,41082,2063,626,374,114,187439,176862,TGO
102970,4_dose,full_coverage,113503,57171,2483,862,450,156,237744,225775,TGO
102971,3_dose,reduced_coverage,27306,10492,884,254,160,46,112878,106950,TGO
102971,4_dose,reduced_coverage_lower,33212,13027,985,311,179,56,142429,136398,TGO
102971,4_dose,reduced_coverage,33852,13523,1028,328,186,60,142429,136398,TGO
102971,4_dose,reduced_coverage_upper,36215,14387,1064,362,193,66,142429,136398,TGO
102971,3_dose,full_coverage,31641,11802,930,298,169,54,112878,106950,TGO
102971,4_dose,full_coverage,39719,15826,1194,399,217,72,142429,136398,TGO
103217,3_dose,reduced_coverage,18523,2141,1020,143,148,21,276904,265896,TZA
103217,4_dose,reduced_coverage_lower,21744,2728,1207,173,175,25,350905,339674,TZA
103217,4_dose,reduced_coverage,23634,2790,1280,196,186,28,350905,339674,TZA
103217,4_dose,reduced_coverage_upper,24427,3025,1325,202,192,29,350905,339674,TZA
103217,3_dose,full_coverage,19422,2052,1066,147,155,21,276904,265896,TZA
103217,4_dose,full_coverage,25162,3230,1370,198,199,29,350905,339674,TZA
103218,3_dose,reduced_coverage,50006,10170,2441,535,354,78,497521,477592,TZA
103218,4_dose,reduced_coverage_lower,60202,12590,2889,679,419,99,630331,609866,TZA
103218,4_dose,reduced_coverage,62468,13919,3035,733,441,106,630331,609866,TZA
103218,4_dose,reduced_coverage_upper,65532,14032,3227,755,469,110,630331,609866,TZA
103218,3_dose,full_coverage,51453,10911,2610,591,379,86,497521,477592,TZA
103218,4_dose,full_coverage,68300,14197,3276,791,476,115,630331,609866,TZA
103219,3_dose,reduced_coverage,34159,5954,1689,359,245,52,356224,341306,TZA
103219,4_dose,reduced_coverage_lower,40173,7129,1984,437,288,63,452045,435303,TZA
103219,4_dose,reduced_coverage,41938,7479,2039,468,296,68,452045,435303,TZA
103219,4_dose,reduced_coverage_upper,45111,8004,2170,481,315,70,452045,435303,TZA
103219,3_dose,full_coverage,34743,6153,1764,375,256,55,356224,341306,TZA
103219,4_dose,full_coverage,46274,7852,2280,503,331,73,452045,435303,TZA
103220,3_dose,reduced_coverage,54189,18746,2015,579,293,84,270133,258208,TZA
103220,4_dose,reduced_coverage_lower,66092,22281,2292,700,333,102,341084,328867,TZA
103220,4_dose,reduced_coverage,69558,22899,2439,720,354,105,341084,328867,TZA
103220,4_dose,reduced_coverage_upper,73246,24437,2533,757,368,110,341084,328867,TZA
103220,3_dose,full_coverage,57903,18497,2075,606,301,88,270133,258208,TZA
103220,4_dose,full_coverage,76102,25595,2673,793,388,115,341084,328867,TZA
103221,3_dose,reduced_coverage,15908,3024,791,178,115,26,154991,148466,TZA
103221,4_dose,reduced_coverage_lower,19000,3885,942,218,137,32,196149,189712,TZA
103221,4_dose,reduced_coverage,19902,4094,1014,230,147,33,196149,189712,TZA
103221,4_dose,reduced_coverage_upper,20917,4123,1018,244,148,35,196149,189712,TZA
103221,3_dose,full_coverage,16356,3341,820,191,119,28,154991,148466,TZA
103221,4_dose,full_coverage,21661,4354,1067,254,155,37,196149,189712,TZA
103222,3_dose,reduced_coverage,56442,12818,2334,598,339,87,422794,405482,TZA
103222,4_dose,reduced_coverage_lower,66198,15845,2739,750,398,109,534961,517288,TZA
103222,4_dose,reduced_coverage,67462,17048,2890,781,420,113,534961,517288,TZA
103222,4_dose,reduced_coverage_upper,71184,18219,3004,819,436,119,534961,517288,TZA
103222,3_dose,full_coverage,56234,13372,2380,662,346,96,422794,405482,TZA
103222,4_dose,full_coverage,74194,18183,3072,849,446,123,534961,517288,TZA
103223,3_dose,reduced_coverage,14941,3802,587,158,85,23,97410,93297,TZA
103223,4_dose,reduced_coverage_lower,17591,4594,696,193,101,28,123358,119168,TZA
103223,4_dose,reduced_coverage,18844,4788,737,201,107,29,123358,119168,TZA
103223,4_dose,reduced_coverage_upper,19745,5188,774,213,112,31,123358,119168,TZA
103223,3_dose,full_coverage,15141,4013,614,163,89,24,97410,93297,TZA
103223,4_dose,full_coverage,20047,5371,780,217,113,32,123358,119168,TZA
103224,3_dose,reduced_coverage,54173,15233,2171,592,315,86,315039,302256,TZA
103224,4_dose,reduced_coverage_lower,63965,18083,2448,713,355,104,399163,384707,TZA
103224,4_dose,reduced_coverage,67553,19345,2647,758,384,110,399163,384707,TZA
103224,4_dose,reduced_coverage_upper,72994,20275,2768,806,402,117,399163,384707,TZA
103224,3_dose,full_coverage,55684,14490,2193,598,318,87,315039,302256,TZA
103224,4_dose,full_coverage,74047,21438,2879,808,418,117,399163,384707,TZA
103225,3_dose,reduced_coverage,17103,1728,957,116,139,17,264083,253699,TZA
103225,4_dose,reduced_coverage_lower,19869,2303,1148,154,167,22,334394,323578,TZA
103225,4_dose,reduced_coverage,20631,2425,1198,167,174,24,334394,323578,TZA
103225,4_dose,reduced_coverage_upper,22168,2602,1234,171,179,25,334394,323578,TZA
103225,3_dose,full_coverage,16817,1944,985,122,143,18,264083,253699,TZA
103225,4_dose,full_coverage,22682,2664,1271,188,185,27,334394,323578,TZA
103226,3_dose,reduced_coverage,31068,8959,1134,325,165,47,154897,147844,TZA
103226,4_dose,reduced_coverage_lower,36482,11107,1309,379,190,55,196178,188876,TZA
103226,4_dose,reduced_coverage,38454,12003,1362,410,198,59,196178,188876,TZA
103226,4_dose,reduced_coverage_upper,39631,12475,1426,435,207,63,196178,188876,TZA
103226,3_dose,full_coverage,31104,9726,1163,330,169,48,154897,147844,TZA
103226,4_dose,full_coverage,40676,13224,1506,444,219,65,196178,188876,TZA
103227,3_dose,reduced_coverage,20664,3213,1104,191,160,28,250087,239794,TZA
103227,4_dose,reduced_coverage_lower,24251,3802,1251,253,182,37,316281,305644,TZA
103227,4_dose,reduced_coverage,25672,4369,1339,255,194,37,316281,305644,TZA
103227,4_dose,reduced_coverage_upper,27229,4391,1379,271,200,39,316281,305644,TZA
103227,3_dose,full_coverage,20758,3087,1115,197,162,29,250087,239794,TZA
103227,4_dose,full_coverage,27673,4550,1432,285,208,41,316281,305644,TZA
103228,3_dose,reduced_coverage,23796,3622,1313,226,191,33,321888,309158,TZA
103228,4_dose,reduced_coverage_lower,28349,4303,1526,285,222,41,408687,394269,TZA
103228,4_dose,reduced_coverage,29521,4642,1625,311,236,45,408687,394269,TZA
103228,4_dose,reduced_coverage_upper,31442,4790,1672,321,243,47,408687,394269,TZA
103228,3_dose,full_coverage,24326,3665,1313,235,191,34,321888,309158,TZA
103228,4_dose,full_coverage,32488,5031,1708,327,248,47,408687,394269,TZA
103229,3_dose,reduced_coverage,58706,13953,2595,651,377,95,449706,431849,TZA
103229,4_dose,reduced_coverage_lower,71076,16520,3094,787,449,114,569224,549978,TZA
103229,4_dose,reduced_coverage,74608,17882,3171,828,460,120,569224,549978,TZA
103229,4_dose,reduced_coverage_upper,77669,18776,3328,874,483,127,569224,549978,TZA
103229,3_dose,full_coverage,61833,14634,2701,681,392,99,449706,431849,TZA
103229,4_dose,full_coverage,81014,18918,3423,919,497,133,569224,549978,TZA
103230,3_dose,reduced_coverage,59722,15389,2326,672,338,98,364441,349084,TZA
103230,4_dose,reduced_coverage_lower,70378,18989,2764,787,401,114,460452,446022,TZA
103230,4_dose,reduced_coverage,74176,20774,2886,820,419,119,460452,446022,TZA
103230,4_dose,reduced_coverage_upper,78489,21295,3042,864,442,125,460452,446022,TZA
103230,3_dose,full_coverage,61197,16648,2405,674,349,98,364441,349084,TZA
103230,4_dose,full_coverage,79966,21737,3084,900,448,131,460452,446022,TZA
103231,3_dose,reduced_coverage,35787,9541,1421,395,206,57,222244,212966,TZA
103231,4_dose,reduced_coverage_lower,43270,11336,1617,483,235,70,281310,271410,TZA
103231,4_dose,reduced_coverage,45954,12376,1772,497,257,72,281310,271410,TZA
103231,4_dose,reduced_coverage_upper,47238,12838,1803,536,262,78,281310,271410,TZA
103231,3_dose,full_coverage,37455,9514,1487,421,216,61,222244,212966,TZA
103231,4_dose,full_coverage,48357,13224,1851,557,269,81,281310,271410,TZA
103232,3_dose,reduced_coverage,59892,14533,2476,669,359,97,444457,425537,TZA
103232,4_dose,reduced_coverage_lower,69890,17650,2941,802,427,116,563574,542452,TZA
103232,4_dose,reduced_coverage,72958,19028,3029,830,440,121,563574,542452,TZA
103232,4_dose,reduced_coverage_upper,77574,19136,3178,870,461,126,563574,542452,TZA
103232,3_dose,full_coverage,61628,15190,2577,677,374,98,444457,425537,TZA
103232,4_dose,full_coverage,79311,20614,3318,901,482,131,563574,542452,TZA
103233,3_dose,reduced_coverage,10734,2308,516,121,75,18,97622,93698,TZA
103233,4_dose,reduced_coverage_lower,13004,2807,610,145,89,21,123644,119624,TZA
103233,4_dose,reduced_coverage,13688,2924,643,155,93,22,123644,119624,TZA
103233,4_dose,reduced_coverage_upper,14216,3143,667,160,97,23,123644,119624,TZA
103233,3_dose,full_coverage,10931,2386,533,124,77,18,97622,93698,TZA
103233,4_dose,full_coverage,14711,3193,699,162,102,24,123644,119624,TZA
103234,3_dose,reduced_coverage,4182,743,210,44,31,6,46755,44807,TZA
103234,4_dose,reduced_coverage_lower,4904,848,250,51,36,7,59131,57114,TZA
103234,4_dose,reduced_coverage,5125,877,262,52,38,8,59131,57114,TZA
103234,4_dose,reduced_coverage_upper,5356,956,279,59,40,9,59131,57114,TZA
103234,3_dose,full_coverage,4306,748,219,42,32,6,46755,44807,TZA
103234,4_dose,full_coverage,5503,990,278,59,40,9,59131,57114,TZA
103235,3_dose,reduced_coverage,4023,600,208,39,30,6,47914,45826,TZA
103235,4_dose,reduced_coverage_lower,4791,710,239,46,35,7,60532,58632,TZA
103235,4_dose,reduced_coverage,4960,729,258,49,37,7,60532,58632,TZA
103235,4_dose,reduced_coverage_upper,5280,705,271,49,39,7,60532,58632,TZA
103235,3_dose,full_coverage,4060,643,220,38,32,6,47914,45826,TZA
103235,4_dose,full_coverage,5370,763,275,50,40,7,60532,58632,TZA
103236,3_dose,reduced_coverage,27437,7354,1144,306,166,44,184780,176801,TZA
103236,4_dose,reduced_coverage_lower,33051,8945,1346,375,195,54,233497,225860,TZA
103236,4_dose,reduced_coverage,34387,9069,1411,389,205,56,233497,225860,TZA
103236,4_dose,reduced_coverage_upper,36128,9728,1505,411,218,60,233497,225860,TZA
103236,3_dose,full_coverage,28180,7381,1194,319,173,46,184780,176801,TZA
103236,4_dose,full_coverage,37168,9714,1521,418,221,61,233497,225860,TZA
103237,3_dose,reduced_coverage,18264,3548,877,195,127,28,171699,164509,TZA
103237,4_dose,reduced_coverage_lower,21109,4060,1028,240,149,35,216992,209683,TZA
103237,4_dose,reduced_coverage,22379,4322,1101,256,160,37,216992,209683,TZA
103237,4_dose,reduced_coverage_upper,24082,4466,1123,271,163,39,216992,209683,TZA
103237,3_dose,full_coverage,18689,3369,915,206,133,30,171699,164509,TZA
103237,4_dose,full_coverage,24525,4607,1150,275,167,40,216992,209683,TZA
103238,3_dose,reduced_coverage,36531,10305,1507,433,219,63,231989,222424,TZA
103238,4_dose,reduced_coverage_lower,43967,12950,1801,510,261,74,293903,283785,TZA
103238,4_dose,reduced_coverage,45864,13565,1912,533,278,77,293903,283785,TZA
103238,4_dose,reduced_coverage_upper,47605,14176,1963,564,285,82,293903,283785,TZA
103238,3_dose,full_coverage,37691,10592,1606,430,233,62,231989,222424,TZA
103238,4_dose,full_coverage,50319,14525,2064,582,300,84,293903,283785,TZA
103239,3_dose,reduced_coverage,39441,8704,1684,446,245,65,295926,283519,TZA
103239,4_dose,reduced_coverage_lower,44833,10877,1954,549,284,80,374838,362457,TZA
103239,4_dose,reduced_coverage,47323,11290,2066,559,300,81,374838,362457,TZA
103239,4_dose,reduced_coverage_upper,50372,12127,2147,603,312,88,374838,362457,TZA
103239,3_dose,full_coverage,39132,9437,1725,456,250,66,295926,283519,TZA
103239,4_dose,full_coverage,51496,12815,2189,635,318,92,374838,362457,TZA
103240,3_dose,reduced_coverage,29992,5386,1420,324,206,47,300441,287919,TZA
103240,4_dose,reduced_coverage_lower,34999,6340,1722,387,250,56,380234,367922,TZA
103240,4_dose,reduced_coverage,37407,6979,1789,418,260,61,380234,367922,TZA
103240,4_dose,reduced_coverage_upper,38646,7615,1838,451,267,66,380234,367922,TZA
103240,3_dose,full_coverage,30762,5572,1481,326,215,47,300441,287919,TZA
103240,4_dose,full_coverage,40609,7406,1951,442,283,64,380234,367922,TZA
103241,3_dose,reduced_coverage,21473,3789,1091,233,158,34,233521,224089,TZA
103241,4_dose,reduced_coverage_lower,24750,4454,1278,271,186,39,294959,285980,TZA
103241,4_dose,reduced_coverage,26901,4620,1348,288,196,42,294959,285980,TZA
103241,4_dose,reduced_coverage_upper,27632,4810,1392,307,202,45,294959,285980,TZA
103241,3_dose,full_coverage,21453,3663,1106,215,161,31,233521,224089,TZA
103241,4_dose,full_coverage,28218,4965,1446,301,210,44,294959,285980,TZA
103242,3_dose,reduced_coverage,55588,12577,2383,604,346,88,414491,397013,TZA
103242,4_dose,reduced_coverage_lower,65335,15527,2782,712,404,103,524188,506620,TZA
103242,4_dose,reduced_coverage,68388,16538,2879,767,418,111,524188,506620,TZA
103242,4_dose,reduced_coverage_upper,71658,16585,3100,808,450,117,524188,506620,TZA
103242,3_dose,full_coverage,55745,12844,2444,636,355,92,414491,397013,TZA
103242,4_dose,full_coverage,73907,17643,3123,839,453,122,524188,506620,TZA
103243,3_dose,reduced_coverage,30753,5615,1549,340,225,49,322015,308637,TZA
103243,4_dose,reduced_coverage_lower,36990,6908,1821,411,264,60,407287,393465,TZA
103243,4_dose,reduced_coverage,39333,7305,1935,425,281,62,407287,393465,TZA
103243,4_dose,reduced_coverage_upper,40625,7809,1971,460,286,67,407287,393465,TZA
103243,3_dose,full_coverage,31493,6023,1559,352,226,51,322015,308637,TZA
103243,4_dose,full_coverage,41431,7837,1995,482,290,70,407287,393465,TZA
103244,3_dose,reduced_coverage,2219,379,116,25,17,4,27039,25915,TZA
103244,4_dose,reduced_coverage_lower,2658,475,140,30,20,4,34162,33035,TZA
103244,4_dose,reduced_coverage,2803,487,151,30,22,4,34162,33035,TZA
103244,4_dose,reduced_coverage_upper,2978,527,155,33,22,5,34162,33035,TZA
103244,3_dose,full_coverage,2311,394,118,25,17,4,27039,25915,TZA
103244,4_dose,full_coverage,3007,501,155,33,23,5,34162,33035,TZA
103245,3_dose,reduced_coverage,1873,378,92,20,13,3,18044,17292,TZA
103245,4_dose,reduced_coverage_lower,2207,443,108,25,16,4,22827,22027,TZA
103245,4_dose,reduced_coverage,2299,468,114,26,17,4,22827,22027,TZA
103245,4_dose,reduced_coverage_upper,2426,503,120,28,17,4,22827,22027,TZA
103245,3_dose,full_coverage,1927,352,96,21,14,3,18044,17292,TZA
103245,4_dose,full_coverage,2585,494,122,29,18,4,22827,22027,TZA
103246,3_dose,reduced_coverage,3126,397,165,26,24,4,39125,37476,TZA
103246,4_dose,reduced_coverage_lower,3675,547,194,30,28,4,49582,47918,TZA
103246,4_dose,reduced_coverage,3939,564,206,36,30,5,49582,47918,TZA
103246,4_dose,reduced_coverage_upper,4075,610,214,38,31,6,49582,47918,TZA
103246,3_dose,full_coverage,3199,440,170,26,25,4,39125,37476,TZA
103246,4_dose,full_coverage,4064,606,216,39,31,6,49582,47918,TZA
103247,3_dose,reduced_coverage,7541,2224,284,80,44,12,47410,45370,UGA
