DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
102092,3_dose,reduced_coverage,152027,44970,5677,1634,732,211,890036,853803,NER
102092,4_dose,reduced_coverage_lower,174626,55910,6634,1928,856,249,1120671,1085357,NER
102092,4_dose,reduced_coverage,179069,58105,6877,2123,887,274,1120671,1085357,NER
102092,4_dose,reduced_coverage_upper,191441,61598,7225,2173,932,280,1120671,1085357,NER
102092,3_dose,full_coverage,178248,58058,7048,2053,909,265,890036,853803,NER
102092,4_dose,full_coverage,235493,78061,8979,2716,1158,350,1120671,1085357,NER
102093,3_dose,reduced_coverage,32475,5518,1581,341,204,44,340771,327838,NER
102093,4_dose,reduced_coverage_lower,37971,7008,1855,414,239,53,430504,416235,NER
102093,4_dose,reduced_coverage,39573,6961,1888,430,244,56,430504,416235,NER
102093,4_dose,reduced_coverage_upper,41304,7821,1954,472,252,61,430504,416235,NER
102093,3_dose,full_coverage,39703,7231,1887,420,243,54,340771,327838,NER
102093,4_dose,full_coverage,50023,10149,2364,576,305,74,430504,416235,NER
102094,3_dose,reduced_coverage,104782,32566,3950,1192,510,154,718584,688081,NER
102094,4_dose,reduced_coverage_lower,121978,40074,4586,1452,592,187,902333,874665,NER
102094,4_dose,reduced_coverage,129339,43429,4867,1525,628,197,902333,874665,NER
102094,4_dose,reduced_coverage_upper,134418,44985,5032,1579,649,204,902333,874665,NER
102094,3_dose,full_coverage,127857,38217,4757,1356,614,175,718584,688081,NER
102094,4_dose,full_coverage,161200,56549,6108,1968,788,254,902333,874665,NER
102095,3_dose,reduced_coverage,65498,16934,2977,742,384,96,706106,677303,NER
102095,4_dose,reduced_coverage_lower,77329,18906,3536,854,456,110,888127,858825,NER
102095,4_dose,reduced_coverage,82289,20752,3688,945,476,122,888127,858825,NER
102095,4_dose,reduced_coverage_upper,84755,21897,3850,978,497,126,888127,858825,NER
102095,3_dose,full_coverage,80723,21539,3634,979,469,126,706106,677303,NER
102095,4_dose,full_coverage,104792,28533,4703,1291,607,166,888127,858825,NER
102096,3_dose,reduced_coverage,48937,9838,2706,551,349,71,760067,731789,NER
102096,4_dose,reduced_coverage_lower,58562,11191,3314,656,427,85,958428,928388,NER
102096,4_dose,reduced_coverage,61955,11712,3339,712,431,92,958428,928388,NER
102096,4_dose,reduced_coverage_upper,64092,13432,3503,775,452,100,958428,928388,NER
102096,3_dose,full_coverage,60260,11814,3374,693,435,89,760067,731789,NER
102096,4_dose,full_coverage,77641,16452,4317,945,557,122,958428,928388,NER
102097,3_dose,reduced_coverage,16293,-824,934,-45,120,-6,553845,530278,NGA
102097,4_dose,reduced_coverage_lower,18335,69,1183,-1,153,-0,696970,676097,NGA
102097,4_dose,reduced_coverage,19118,-1006,1120,-34,145,-4,696970,676097,NGA
102097,4_dose,reduced_coverage_upper,20531,-857,1190,-24,154,-3,696970,676097,NGA
102097,3_dose,full_coverage,33177,2138,1947,156,251,20,553845,530278,NGA
102097,4_dose,full_coverage,41738,2924,2469,226,319,29,696970,676097,NGA
102098,3_dose,reduced_coverage,112013,39312,2609,533,337,69,538888,514084,NGA
102098,4_dose,reduced_coverage_lower,130632,50123,2951,709,381,91,679335,654516,NGA
102098,4_dose,reduced_coverage,138759,55842,3041,786,392,101,679335,654516,NGA
102098,4_dose,reduced_coverage_upper,146761,57292,3215,809,415,104,679335,654516,NGA
102098,3_dose,full_coverage,248111,119191,5662,1713,730,221,538888,514084,NGA
102098,4_dose,full_coverage,321265,158768,6887,2432,888,314,679335,654516,NGA
102099,3_dose,reduced_coverage,25319,569,1444,59,186,8,717923,689748,NGA
102099,4_dose,reduced_coverage_lower,30243,861,1608,50,207,6,910794,878384,NGA
102099,4_dose,reduced_coverage,33239,1276,1694,78,219,10,910794,878384,NGA
102099,4_dose,reduced_coverage_upper,33422,1331,1709,95,220,12,910794,878384,NGA
102099,3_dose,full_coverage,56266,6240,2947,447,380,58,717923,689748,NGA
102099,4_dose,full_coverage,71870,7823,3823,574,493,74,910794,878384,NGA
102100,3_dose,reduced_coverage,11835,-1618,874,-130,113,-17,795735,762871,NGA
102100,4_dose,reduced_coverage_lower,14135,-1716,960,-167,124,-22,1005992,973210,NGA
102100,4_dose,reduced_coverage,14819,-1343,1045,-99,135,-13,1005992,973210,NGA
102100,4_dose,reduced_coverage_upper,15571,-1261,1017,-108,131,-14,1005992,973210,NGA
102100,3_dose,full_coverage,22971,-221,1710,-16,221,-2,795735,762871,NGA
102100,4_dose,full_coverage,31522,63,2154,14,278,2,1005992,973210,NGA
102101,3_dose,reduced_coverage,69512,11866,2825,498,364,64,876832,841356,NGA
102101,4_dose,reduced_coverage_lower,76144,16129,3075,699,397,90,1106250,1070202,NGA
102101,4_dose,reduced_coverage,82300,16275,3254,719,420,93,1106250,1070202,NGA
102101,4_dose,reduced_coverage_upper,84071,18596,3231,737,417,95,1106250,1070202,NGA
102101,3_dose,full_coverage,148111,36038,5875,1589,758,205,876832,841356,NGA
102101,4_dose,full_coverage,190710,49030,7297,2143,941,276,1106250,1070202,NGA
102102,3_dose,reduced_coverage,21311,3519,883,142,114,18,295532,283574,NGA
102102,4_dose,reduced_coverage_lower,24025,4711,996,198,128,26,373596,361293,NGA
102102,4_dose,reduced_coverage,25010,4920,1049,219,135,28,373596,361293,NGA
102102,4_dose,reduced_coverage_upper,25972,5219,1100,227,142,29,373596,361293,NGA
102102,3_dose,full_coverage,44690,11093,1849,495,238,64,295532,283574,NGA
102102,4_dose,full_coverage,56732,14388,2372,656,306,85,373596,361293,NGA
102103,3_dose,reduced_coverage,96994,25863,3253,712,420,92,799799,765811,NGA
102103,4_dose,reduced_coverage_lower,109220,34078,3607,892,465,115,1010445,974767,NGA
102103,4_dose,reduced_coverage,113691,36867,3631,949,468,122,1010445,974767,NGA
102103,4_dose,reduced_coverage_upper,120858,35037,3924,949,506,122,1010445,974767,NGA
102103,3_dose,full_coverage,203571,76596,6527,2069,842,267,799799,765811,NGA
102103,4_dose,full_coverage,272853,101175,8354,2715,1078,350,1010445,974767,NGA
102104,3_dose,reduced_coverage,51938,6493,2264,371,292,48,782170,752187,NGA
102104,4_dose,reduced_coverage_lower,59949,10992,2627,491,339,63,990846,958179,NGA
102104,4_dose,reduced_coverage,63895,10918,2809,537,362,69,990846,958179,NGA
102104,4_dose,reduced_coverage_upper,66282,12568,2827,613,365,79,990846,958179,NGA
102104,3_dose,full_coverage,113521,28700,4753,1238,613,160,782170,752187,NGA
102104,4_dose,full_coverage,148188,36553,6186,1703,798,220,990846,958179,NGA
102105,3_dose,reduced_coverage,66085,18063,2179,499,281,64,553795,529006,NGA
102105,4_dose,reduced_coverage_lower,77490,24761,2459,622,317,80,697811,674860,NGA
102105,4_dose,reduced_coverage,82611,24292,2505,692,323,89,697811,674860,NGA
102105,4_dose,reduced_coverage_upper,86580,28077,2613,753,337,97,697811,674860,NGA
102105,3_dose,full_coverage,145204,51224,4422,1417,570,183,553795,529006,NGA
102105,4_dose,full_coverage,187711,70774,5718,1838,738,237,697811,674860,NGA
102106,3_dose,reduced_coverage,14931,-1582,1051,-95,136,-12,744846,714102,NGA
102106,4_dose,reduced_coverage_lower,18852,-477,1191,-23,154,-3,940752,909791,NGA
102106,4_dose,reduced_coverage,17915,-355,1306,-21,168,-3,940752,909791,NGA
102106,4_dose,reduced_coverage_upper,19116,-325,1339,-29,173,-4,940752,909791,NGA
102106,3_dose,full_coverage,34108,757,2230,81,288,10,744846,714102,NGA
102106,4_dose,full_coverage,43373,2115,2777,195,358,25,940752,909791,NGA
102107,3_dose,reduced_coverage,30955,6296,1259,236,162,30,386808,370955,NGA
102107,4_dose,reduced_coverage_lower,38345,8002,1397,324,180,42,487699,471102,NGA
102107,4_dose,reduced_coverage,39843,9013,1510,337,195,43,487699,471102,NGA
102107,4_dose,reduced_coverage_upper,41662,10801,1534,377,198,49,487699,471102,NGA
102107,3_dose,full_coverage,73514,20847,2627,723,339,93,386808,370955,NGA
102107,4_dose,full_coverage,92938,26580,3372,988,435,127,487699,471102,NGA
102108,3_dose,reduced_coverage,32439,3159,1548,141,200,18,628983,604423,NGA
102108,4_dose,reduced_coverage_lower,37588,4047,1812,234,234,30,796081,768173,NGA
102108,4_dose,reduced_coverage,38641,5135,1810,276,233,36,796081,768173,NGA
102108,4_dose,reduced_coverage_upper,40579,5570,1910,321,246,41,796081,768173,NGA
102108,3_dose,full_coverage,69032,13237,3239,738,418,95,628983,604423,NGA
102108,4_dose,full_coverage,90250,18425,4236,1058,546,136,796081,768173,NGA
102109,3_dose,reduced_coverage,47220,12204,1577,347,203,45,418301,400843,NGA
102109,4_dose,reduced_coverage_lower,58111,15722,1794,444,231,57,528713,511276,NGA
102109,4_dose,reduced_coverage,61872,17688,1897,471,245,61,528713,511276,NGA
102109,4_dose,reduced_coverage_upper,61956,19717,1919,551,248,71,528713,511276,NGA
102109,3_dose,full_coverage,107699,38200,3358,1073,433,138,418301,400843,NGA
102109,4_dose,full_coverage,139838,51993,4174,1435,538,185,528713,511276,NGA
102110,3_dose,reduced_coverage,12995,-1486,790,-108,102,-14,612759,589970,NGA
102110,4_dose,reduced_coverage_lower,14567,-1356,935,-83,121,-11,776493,749999,NGA
102110,4_dose,reduced_coverage,15224,-1083,966,-44,125,-6,776493,749999,NGA
102110,4_dose,reduced_coverage_upper,15563,-503,999,-24,129,-3,776493,749999,NGA
102110,3_dose,full_coverage,25448,225,1663,50,214,6,612759,589970,NGA
102110,4_dose,full_coverage,32249,903,2094,82,270,11,776493,749999,NGA
102111,3_dose,reduced_coverage,12923,1460,613,84,79,11,234887,225237,NGA
102111,4_dose,reduced_coverage_lower,14748,2026,696,122,90,16,297237,286617,NGA
102111,4_dose,reduced_coverage,15115,2115,715,117,92,15,297237,286617,NGA
102111,4_dose,reduced_coverage_upper,16116,2325,770,137,99,18,297237,286617,NGA
102111,3_dose,full_coverage,27730,5488,1271,297,164,38,234887,225237,NGA
102111,4_dose,full_coverage,36848,7158,1630,402,210,52,297237,286617,NGA
102112,3_dose,reduced_coverage,74312,25362,1977,501,255,65,453987,433384,NGA
102112,4_dose,reduced_coverage_lower,85208,34006,2243,620,289,80,571868,552419,NGA
102112,4_dose,reduced_coverage,89895,36025,2332,689,301,89,571868,552419,NGA
102112,4_dose,reduced_coverage_upper,93686,36327,2429,740,313,95,571868,552419,NGA
102112,3_dose,full_coverage,167068,77022,4268,1534,551,198,453987,433384,NGA
102112,4_dose,full_coverage,222759,102778,5397,1966,696,254,571868,552419,NGA
102113,3_dose,reduced_coverage,17594,-1250,1143,-91,148,-12,720991,692207,NGA
102113,4_dose,reduced_coverage_lower,18441,-630,1159,-28,150,-4,910463,879983,NGA
102113,4_dose,reduced_coverage,18590,-1069,1257,-74,162,-9,910463,879983,NGA
102113,4_dose,reduced_coverage_upper,20472,-313,1274,-20,164,-3,910463,879983,NGA
102113,3_dose,full_coverage,31131,723,2019,59,260,8,720991,692207,NGA
102113,4_dose,full_coverage,42579,1614,2664,140,344,18,910463,879983,NGA
102114,3_dose,reduced_coverage,78424,15646,2888,571,373,74,844371,807196,NGA
102114,4_dose,reduced_coverage_lower,86138,18493,3305,735,426,95,1064694,1029591,NGA
102114,4_dose,reduced_coverage,94632,22411,3609,765,466,99,1064694,1029591,NGA
102114,4_dose,reduced_coverage_upper,96927,21961,3816,812,492,105,1064694,1029591,NGA
102114,3_dose,full_coverage,172485,50580,6330,1877,817,242,844371,807196,NGA
102114,4_dose,full_coverage,219717,66590,7896,2461,1019,317,1064694,1029591,NGA
102115,3_dose,reduced_coverage,190563,59597,5026,1149,648,148,1151733,1098406,NGA
102115,4_dose,reduced_coverage_lower,220456,73706,5654,1481,729,191,1453320,1402236,NGA
102115,4_dose,reduced_coverage,229618,82257,5906,1550,762,200,1453320,1402236,NGA
102115,4_dose,reduced_coverage_upper,226493,86230,6147,1724,793,222,1453320,1402236,NGA
102115,3_dose,full_coverage,393337,163122,10185,3499,1314,451,1151733,1098406,NGA
102115,4_dose,full_coverage,519584,225571,13228,4692,1706,605,1453320,1402236,NGA
102116,3_dose,reduced_coverage,132061,22808,5585,945,721,122,1780436,1712853,NGA
102116,4_dose,reduced_coverage_lower,143992,27650,6244,1232,805,159,2254249,2175064,NGA
102116,4_dose,reduced_coverage,155996,30797,6340,1328,818,171,2254249,2175064,NGA
102116,4_dose,reduced_coverage_upper,164379,36550,6735,1454,869,188,2254249,2175064,NGA
102116,3_dose,full_coverage,279559,66913,11094,2995,1431,386,1780436,1712853,NGA
102116,4_dose,full_coverage,359682,85244,14227,3901,1835,503,2254249,2175064,NGA
102117,3_dose,reduced_coverage,123451,29343,4267,907,550,117,1094772,1048325,NGA
102117,4_dose,reduced_coverage_lower,148227,42541,4810,1279,620,165,1384535,1335650,NGA
102117,4_dose,reduced_coverage,151927,47310,5046,1347,651,174,1384535,1335650,NGA
102117,4_dose,reduced_coverage_upper,164061,51039,5320,1552,686,200,1384535,1335650,NGA
102117,3_dose,full_coverage,276852,100236,9114,2954,1176,381,1094772,1048325,NGA
102117,4_dose,full_coverage,367566,133455,11812,3934,1524,507,1384535,1335650,NGA
102118,3_dose,reduced_coverage,139352,52874,3351,295,432,38,620008,586123,NGA
102118,4_dose,reduced_coverage_lower,166464,66300,3740,504,482,65,780737,747236,NGA
102118,4_dose,reduced_coverage,172144,75939,3902,616,503,80,780737,747236,NGA
102118,4_dose,reduced_coverage_upper,177974,72762,3907,635,504,82,780737,747236,NGA
102118,3_dose,full_coverage,308500,157178,7102,1431,916,185,620008,586123,NGA
102118,4_dose,full_coverage,395981,207955,8337,2320,1076,299,780737,747236,NGA
102119,3_dose,reduced_coverage,21289,-256,1162,-17,150,-2,628395,603605,NGA
102119,4_dose,reduced_coverage_lower,25266,556,1370,45,177,6,794818,768737,NGA
102119,4_dose,reduced_coverage,26391,881,1456,71,188,9,794818,768737,NGA
102119,4_dose,reduced_coverage_upper,25658,1461,1424,95,184,12,794818,768737,NGA
102119,3_dose,full_coverage,46563,4878,2502,351,323,45,628395,603605,NGA
102119,4_dose,full_coverage,60459,6799,3245,501,419,65,794818,768737,NGA
102120,3_dose,reduced_coverage,64222,20442,1814,468,234,60,469704,450150,NGA
102120,4_dose,reduced_coverage_lower,74449,24262,2081,559,268,72,593470,573146,NGA
102120,4_dose,reduced_coverage,74865,26392,2177,597,281,77,593470,573146,NGA
102120,4_dose,reduced_coverage_upper,81491,28367,2276,662,294,85,593470,573146,NGA
102120,3_dose,full_coverage,138335,54419,3958,1325,511,171,469704,450150,NGA
102120,4_dose,full_coverage,176661,74959,4908,1754,633,226,593470,573146,NGA
102121,3_dose,reduced_coverage,15881,-4783,1189,-360,153,-46,1856151,1784773,NGA
102121,4_dose,reduced_coverage_lower,17759,-4355,1347,-354,174,-46,2344191,2269218,NGA
102121,4_dose,reduced_coverage,17631,-3743,1283,-251,165,-32,2344191,2269218,NGA
102121,4_dose,reduced_coverage_upper,20529,-3096,1372,-257,177,-33,2344191,2269218,NGA
102121,3_dose,full_coverage,29202,-1714,1992,-124,257,-16,1856151,1784773,NGA
102121,4_dose,full_coverage,37366,-1020,2696,-77,348,-10,2344191,2269218,NGA
102122,3_dose,reduced_coverage,49901,18229,1492,352,193,45,361951,347959,NGA
102122,4_dose,reduced_coverage_lower,61423,21344,1682,458,217,59,458061,442726,NGA
102122,4_dose,reduced_coverage,61809,22691,1715,508,221,66,458061,442726,NGA
102122,4_dose,reduced_coverage_upper,64697,23524,1867,547,241,71,458061,442726,NGA
102122,3_dose,full_coverage,112413,47567,3160,1098,408,142,361951,347959,NGA
102122,4_dose,full_coverage,145755,64222,3928,1450,507,187,458061,442726,NGA
102123,3_dose,reduced_coverage,95327,33080,2709,690,349,89,730791,698178,NGA
102123,4_dose,reduced_coverage_lower,112228,40278,3181,884,410,114,922996,891102,NGA
102123,4_dose,reduced_coverage,116528,43977,3337,1011,431,130,922996,891102,NGA
102123,4_dose,reduced_coverage_upper,123860,43400,3541,1031,457,133,922996,891102,NGA
102123,3_dose,full_coverage,220926,90731,6043,2205,780,284,730791,698178,NGA
102123,4_dose,full_coverage,281812,122975,7518,2805,970,362,922996,891102,NGA
102124,3_dose,reduced_coverage,46628,8110,1944,374,251,48,684695,657637,NGA
102124,4_dose,reduced_coverage_lower,55285,11090,2176,502,281,65,865173,836862,NGA
102124,4_dose,reduced_coverage,55923,11523,2297,540,296,70,865173,836862,NGA
102124,4_dose,reduced_coverage_upper,58025,11063,2345,544,302,70,865173,836862,NGA
102124,3_dose,full_coverage,103490,22864,4171,1120,538,144,684695,657637,NGA
102124,4_dose,full_coverage,134700,32213,5339,1559,689,201,865173,836862,NGA
102125,3_dose,reduced_coverage,67030,16775,2194,513,283,66,582372,558958,NGA
102125,4_dose,reduced_coverage_lower,77533,24275,2502,720,323,93,737609,711233,NGA
102125,4_dose,reduced_coverage,83443,23736,2630,715,339,92,737609,711233,NGA
102125,4_dose,reduced_coverage_upper,87361,26800,2716,749,350,97,737609,711233,NGA
102125,3_dose,full_coverage,147995,51917,4582,1560,591,201,582372,558958,NGA
102125,4_dose,full_coverage,199802,68990,5878,1968,758,254,737609,711233,NGA
102126,3_dose,reduced_coverage,88863,25062,2851,615,368,79,741754,709844,NGA
102126,4_dose,reduced_coverage_lower,105603,32153,3231,781,417,101,935790,902942,NGA
102126,4_dose,reduced_coverage,108209,34003,3475,788,448,102,935790,902942,NGA
102126,4_dose,reduced_coverage_upper,112459,35852,3661,813,472,105,935790,902942,NGA
102126,3_dose,full_coverage,190994,74559,5869,1873,757,242,741754,709844,NGA
102126,4_dose,full_coverage,246341,97493,7534,2425,972,313,935790,902942,NGA
102127,3_dose,reduced_coverage,150212,51972,4326,1116,558,144,1085180,1041666,NGA
102127,4_dose,reduced_coverage_lower,179629,63474,5157,1450,665,187,1370225,1323114,NGA
102127,4_dose,reduced_coverage,187515,64914,5271,1632,680,210,1370225,1323114,NGA
102127,4_dose,reduced_coverage_upper,195046,69962,5614,1585,724,204,1370225,1323114,NGA
102127,3_dose,full_coverage,342047,142594,9245,3119,1193,402,1085180,1041666,NGA
102127,4_dose,full_coverage,441024,189692,11973,4204,1545,542,1370225,1323114,NGA
102128,3_dose,reduced_coverage,88887,26164,2544,574,328,74,608091,580858,NGA
102128,4_dose,reduced_coverage_lower,101491,33889,3009,760,388,98,768709,740709,NGA
102128,4_dose,reduced_coverage,108572,38745,3137,802,405,103,768709,740709,NGA
102128,4_dose,reduced_coverage_upper,109012,42056,3175,884,410,114,768709,740709,NGA
102128,3_dose,full_coverage,201536,86076,5406,1809,697,233,608091,580858,NGA
102128,4_dose,full_coverage,263150,116460,6772,2424,874,313,768709,740709,NGA
102129,3_dose,reduced_coverage,17401,-2406,1142,-210,147,-27,822250,789620,NGA
102129,4_dose,reduced_coverage_lower,20475,-1376,1370,-90,177,-12,1038895,1005256,NGA
102129,4_dose,reduced_coverage,20016,-1834,1393,-144,180,-19,1038895,1005256,NGA
102129,4_dose,reduced_coverage_upper,21525,-870,1443,-60,186,-8,1038895,1005256,NGA
102129,3_dose,full_coverage,34938,640,2240,68,289,9,822250,789620,NGA
102129,4_dose,full_coverage,45609,1013,2883,112,372,14,1038895,1005256,NGA
102130,3_dose,reduced_coverage,151857,58882,3454,510,446,66,684763,650843,NGA
102130,4_dose,reduced_coverage_lower,173355,75091,3646,644,470,83,864208,828120,NGA
102130,4_dose,reduced_coverage,188977,76443,3631,756,468,98,864208,828120,NGA
102130,4_dose,reduced_coverage_upper,187544,83652,3787,740,488,95,864208,828120,NGA
102130,3_dose,full_coverage,330958,165081,7340,1897,947,245,684763,650843,NGA
102130,4_dose,full_coverage,427687,224592,8849,2637,1141,340,864208,828120,NGA
102131,3_dose,reduced_coverage,88733,32228,2143,439,276,57,435991,415125,NGA
102131,4_dose,reduced_coverage_lower,102416,44275,2346,610,303,79,551345,529354,NGA
102131,4_dose,reduced_coverage,114149,45822,2514,578,324,75,551345,529354,NGA
102131,4_dose,reduced_coverage_upper,113875,48696,2570,661,332,85,551345,529354,NGA
102131,3_dose,full_coverage,200690,96875,4556,1313,588,169,435991,415125,NGA
102131,4_dose,full_coverage,265560,132846,5712,1891,737,244,551345,529354,NGA
102132,3_dose,reduced_coverage,41977,8721,1638,320,211,41,439936,421349,NGA
102132,4_dose,reduced_coverage_lower,48853,11910,1778,415,229,53,556166,537533,NGA
102132,4_dose,reduced_coverage,49900,11698,1826,434,236,56,556166,537533,NGA
102132,4_dose,reduced_coverage_upper,51166,13905,1901,496,245,64,556166,537533,NGA
102132,3_dose,full_coverage,85210,28433,3261,1013,421,131,439936,421349,NGA
102132,4_dose,full_coverage,115515,37591,4135,1316,533,170,556166,537533,NGA
102133,3_dose,reduced_coverage,146050,50298,3167,304,409,39,614877,583216,NGA
102133,4_dose,reduced_coverage_lower,165920,68929,3543,568,457,73,777719,742937,NGA
102133,4_dose,reduced_coverage,174808,69815,3533,650,456,84,777719,742937,NGA
102133,4_dose,reduced_coverage_upper,178038,78751,3807,731,491,94,777719,742937,NGA
102133,3_dose,full_coverage,324019,159170,7092,1561,915,201,614877,583216,NGA
102133,4_dose,full_coverage,410308,218265,8307,2346,1072,303,777719,742937,NGA
102759,3_dose,reduced_coverage,69440,31607,1610,474,208,61,168651,159804,SLE
102759,4_dose,reduced_coverage_lower,82214,38365,1794,573,231,74,212513,203321,SLE
102759,4_dose,reduced_coverage,87481,39765,1884,605,243,78,212513,203321,SLE
102759,4_dose,reduced_coverage_upper,89670,42649,1888,637,244,82,212513,203321,SLE
102759,3_dose,full_coverage,75996,35428,1777,533,229,69,168651,159804,SLE
102759,4_dose,full_coverage,99837,47329,2136,752,276,97,212513,203321,SLE
102760,3_dose,reduced_coverage,102269,48051,2307,639,298,82,231206,217447,SLE
102760,4_dose,reduced_coverage_lower,116642,58571,2539,776,328,100,290399,276859,SLE
102760,4_dose,reduced_coverage,126377,60998,2718,842,351,109,290399,276859,SLE
102760,4_dose,reduced_coverage_upper,130237,67256,2708,907,349,117,290399,276859,SLE
102760,3_dose,full_coverage,112065,52847,2585,721,333,93,231206,217447,SLE
102760,4_dose,full_coverage,143453,73446,3137,1080,405,139,290399,276859,SLE
102761,3_dose,reduced_coverage,53266,23467,1292,395,167,51,146585,138823,SLE
102761,4_dose,reduced_coverage_lower,62172,28211,1479,497,191,64,184326,176091,SLE
102761,4_dose,reduced_coverage,66434,30498,1528,510,197,66,184326,176091,SLE
102761,4_dose,reduced_coverage_upper,70611,32829,1600,542,206,70,184326,176091,SLE
102761,3_dose,full_coverage,59820,26285,1409,424,182,55,146585,138823,SLE
102761,4_dose,full_coverage,78200,37748,1746,626,225,81,184326,176091,SLE
102762,3_dose,reduced_coverage,16426,3838,674,165,87,21,108575,103668,SLE
102762,4_dose,reduced_coverage_lower,19256,4670,797,209,103,27,136945,131587,SLE
102762,4_dose,reduced_coverage,20543,4878,817,218,105,28,136945,131587,SLE
102762,4_dose,reduced_coverage_upper,20958,5190,879,237,113,31,136945,131587,SLE
102762,3_dose,full_coverage,18285,4099,741,179,96,23,108575,103668,SLE
102762,4_dose,full_coverage,23815,5632,956,253,123,33,136945,131587,SLE
102831,3_dose,reduced_coverage,6454,-322,330,-23,43,-3,196958,187527,SSD
102831,4_dose,reduced_coverage_lower,7484,-90,379,-13,49,-2,248930,239890,SSD
102831,4_dose,reduced_coverage,7299,68,400,1,52,0,248930,239890,SSD
102831,4_dose,reduced_coverage_upper,7842,501,407,22,53,3,248930,239890,SSD
102831,3_dose,full_coverage,18001,2523,933,173,120,22,196958,187527,SSD
102831,4_dose,full_coverage,23945,3295,1182,235,152,30,248930,239890,SSD
102832,3_dose,reduced_coverage,7532,-189,325,-15,42,-2,148247,141083,SSD
102832,4_dose,reduced_coverage_lower,8568,710,380,21,49,3,188211,180377,SSD
102832,4_dose,reduced_coverage,8882,902,392,37,51,5,188211,180377,SSD
102832,4_dose,reduced_coverage_upper,9220,1121,381,45,49,6,188211,180377,SSD
102832,3_dose,full_coverage,24264,5840,942,261,122,34,148247,141083,SSD
102832,4_dose,full_coverage,32142,7984,1210,347,156,45,188211,180377,SSD
102833,3_dose,reduced_coverage,4158,-1040,257,-77,33,-10,247076,236447,SSD
102833,4_dose,reduced_coverage_lower,4948,-571,310,-43,40,-6,311893,301395,SSD
102833,4_dose,reduced_coverage,4794,-639,329,-44,42,-6,311893,301395,SSD
102833,4_dose,reduced_coverage_upper,4674,-658,324,-49,42,-6,311893,301395,SSD
102833,3_dose,full_coverage,11670,412,727,42,94,5,247076,236447,SSD
102833,4_dose,full_coverage,15039,568,942,55,121,7,311893,301395,SSD
102834,3_dose,reduced_coverage,2377,-472,157,-41,20,-5,125859,120514,SSD
102834,4_dose,reduced_coverage_lower,2843,-583,182,-40,23,-5,159379,153598,SSD
102834,4_dose,reduced_coverage,2999,-351,183,-29,24,-4,159379,153598,SSD
102834,4_dose,reduced_coverage_upper,3056,-280,177,-22,23,-3,159379,153598,SSD
102834,3_dose,full_coverage,7066,397,424,38,55,5,125859,120514,SSD
102834,4_dose,full_coverage,9312,784,535,63,69,8,159379,153598,SSD
102835,3_dose,reduced_coverage,1747,-636,110,-47,14,-6,152636,146051,SSD
102835,4_dose,reduced_coverage_lower,1998,-592,140,-48,18,-6,193509,186310,SSD
102835,4_dose,reduced_coverage,1915,-486,140,-39,18,-5,193509,186310,SSD
102835,4_dose,reduced_coverage_upper,2011,-492,136,-35,18,-4,193509,186310,SSD
102835,3_dose,full_coverage,4773,-100,319,-7,41,-1,152636,146051,SSD
102835,4_dose,full_coverage,6307,-53,408,-4,53,-1,193509,186310,SSD
102836,3_dose,reduced_coverage,1129,-387,88,-31,11,-4,107349,103009,SSD
102836,4_dose,reduced_coverage_lower,1214,-272,94,-22,12,-3,136236,131196,SSD
102836,4_dose,reduced_coverage,1393,-206,98,-14,13,-2,136236,131196,SSD
102836,4_dose,reduced_coverage_upper,1446,-334,98,-24,13,-3,136236,131196,SSD
102836,3_dose,full_coverage,3224,-36,204,-2,26,-0,107349,103009,SSD
102836,4_dose,full_coverage,4326,35,283,5,36,1,136236,131196,SSD
102837,3_dose,reduced_coverage,2413,-550,169,-45,22,-6,180723,172647,SSD
102837,4_dose,reduced_coverage_lower,2350,-519,167,-41,22,-5,228414,220143,SSD
102837,4_dose,reduced_coverage,2575,-429,189,-37,24,-5,228414,220143,SSD
102837,4_dose,reduced_coverage_upper,2498,-456,171,-32,22,-4,228414,220143,SSD
102837,3_dose,full_coverage,6145,-58,405,-3,52,-0,180723,172647,SSD
102837,4_dose,full_coverage,7463,-30,513,2,66,0,228414,220143,SSD
102838,3_dose,reduced_coverage,1548,-405,106,-34,14,-4,151667,145247,SSD
102838,4_dose,reduced_coverage_lower,1778,-452,129,-34,17,-4,192169,185315,SSD
102838,4_dose,reduced_coverage,1862,-383,126,-31,16,-4,192169,185315,SSD
102838,4_dose,reduced_coverage_upper,1703,-381,134,-25,17,-3,192169,185315,SSD
102838,3_dose,full_coverage,4062,-113,277,-9,36,-1,151667,145247,SSD
102838,4_dose,full_coverage,5151,-2,361,1,47,0,192169,185315,SSD
102839,3_dose,reduced_coverage,1018,-202,65,-12,8,-2,44772,42838,SSD
102839,4_dose,reduced_coverage_lower,1261,-167,71,-9,9,-1,56681,54566,SSD
102839,4_dose,reduced_coverage,1134,-133,70,-7,9,-1,56681,54566,SSD
102839,4_dose,reduced_coverage_upper,1174,-132,75,-8,10,-1,56681,54566,SSD
102839,3_dose,full_coverage,3028,216,169,17,22,2,44772,42838,SSD
102839,4_dose,full_coverage,3966,286,216,24,28,3,56681,54566,SSD
