DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted,sev_cases_averted,deaths_averted,num_vacc_doses,ISO
102118,3_dose,full_coverage,183723,3779,487,564452,NGA
102118,4_dose,full_coverage,212028,4186,540,696383,NGA
102119,3_dose,reduced_coverage,5071,380,49,575930,NGA
102119,4_dose,reduced_coverage_lower,5764,404,52,698247,NGA
102119,4_dose,reduced_coverage,5872,416,54,698247,NGA
102119,4_dose,reduced_coverage_upper,5649,407,53,698247,NGA
102119,3_dose,full_coverage,11737,833,108,575930,NGA
102119,4_dose,full_coverage,14434,1001,129,698247,NGA
102120,3_dose,reduced_coverage,26516,1004,130,431680,NGA
102120,4_dose,reduced_coverage_lower,29336,1058,137,526103,NGA
102120,4_dose,reduced_coverage,29264,1052,136,526103,NGA
102120,4_dose,reduced_coverage_upper,21015,953,123,526103,NGA
102120,3_dose,full_coverage,60269,2283,294,431680,NGA
102120,4_dose,full_coverage,72964,2728,352,526103,NGA
102121,3_dose,reduced_coverage,4947,397,51,1718324,NGA
102121,4_dose,reduced_coverage_lower,4516,365,47,2090414,NGA
102121,4_dose,reduced_coverage,4573,370,48,2090414,NGA
102121,4_dose,reduced_coverage_upper,4703,385,50,2090414,NGA
102121,3_dose,full_coverage,3999,339,44,1718324,NGA
102121,4_dose,full_coverage,4111,342,44,2090414,NGA
102122,3_dose,reduced_coverage,21363,727,94,333186,NGA
102122,4_dose,reduced_coverage_lower,23487,823,106,406231,NGA
102122,4_dose,reduced_coverage,25025,899,116,406231,NGA
102122,4_dose,reduced_coverage_upper,25506,923,119,406231,NGA
102122,3_dose,full_coverage,48982,1763,227,333186,NGA
102122,4_dose,full_coverage,58207,2096,270,406231,NGA
102123,3_dose,reduced_coverage,33066,1721,222,671504,NGA
102123,4_dose,reduced_coverage_lower,34859,1753,226,820715,NGA
102123,4_dose,reduced_coverage,36718,1766,228,820715,NGA
102123,4_dose,reduced_coverage_upper,42862,1976,255,820715,NGA
102123,3_dose,full_coverage,88066,3477,449,671504,NGA
102123,4_dose,full_coverage,114411,4254,549,820715,NGA
102124,3_dose,reduced_coverage,14882,791,102,625813,NGA
102124,4_dose,reduced_coverage_lower,14978,785,101,753724,NGA
102124,4_dose,reduced_coverage,18149,928,120,753724,NGA
102124,4_dose,reduced_coverage_upper,18635,996,129,753724,NGA
102124,3_dose,full_coverage,32593,1820,235,625813,NGA
102124,4_dose,full_coverage,38733,2147,277,753724,NGA
102125,3_dose,reduced_coverage,22832,957,123,540521,NGA
102125,4_dose,reduced_coverage_lower,25513,1080,139,652979,NGA
102125,4_dose,reduced_coverage,32299,1264,163,652979,NGA
102125,4_dose,reduced_coverage_upper,32253,1244,160,652979,NGA
102125,3_dose,full_coverage,60508,2553,329,540521,NGA
102125,4_dose,full_coverage,74031,3019,390,652979,NGA
102126,3_dose,reduced_coverage,32700,1333,172,685168,NGA
102126,4_dose,reduced_coverage_lower,39666,1596,206,827212,NGA
102126,4_dose,reduced_coverage,40272,1608,207,827212,NGA
102126,4_dose,reduced_coverage_upper,40029,1681,217,827212,NGA
102126,3_dose,full_coverage,79286,3290,424,685168,NGA
102126,4_dose,full_coverage,93715,3736,482,827212,NGA
102127,3_dose,reduced_coverage,78546,2774,358,1003094,NGA
102127,4_dose,reduced_coverage_lower,84964,3051,394,1213885,NGA
102127,4_dose,reduced_coverage,83833,2938,379,1213885,NGA
102127,4_dose,reduced_coverage_upper,90682,3142,405,1213885,NGA
102127,3_dose,full_coverage,155416,5557,717,1003094,NGA
102127,4_dose,full_coverage,185283,6611,853,1213885,NGA
102128,3_dose,reduced_coverage,34446,1281,165,561174,NGA
102128,4_dose,reduced_coverage_lower,43354,1596,206,688330,NGA
102128,4_dose,reduced_coverage,42066,1622,209,688330,NGA
102128,4_dose,reduced_coverage_upper,43173,1580,204,688330,NGA
102128,3_dose,full_coverage,75852,2921,377,561174,NGA
102128,4_dose,full_coverage,105970,3701,477,688330,NGA
102129,3_dose,reduced_coverage,1538,154,20,756395,NGA
102129,4_dose,reduced_coverage_lower,1775,187,24,924089,NGA
102129,4_dose,reduced_coverage,3887,304,39,924089,NGA
102129,4_dose,reduced_coverage_upper,2835,249,32,924089,NGA
102129,3_dose,full_coverage,6457,532,69,756395,NGA
102129,4_dose,full_coverage,6697,573,74,924089,NGA
102130,3_dose,reduced_coverage,85271,1908,246,630225,NGA
102130,4_dose,reduced_coverage_lower,83449,1848,238,760862,NGA
102130,4_dose,reduced_coverage,91219,1841,238,760862,NGA
102130,4_dose,reduced_coverage_upper,100444,2147,277,760862,NGA
102130,3_dose,full_coverage,189366,4148,535,630225,NGA
102130,4_dose,full_coverage,224744,4820,622,760862,NGA
102131,3_dose,reduced_coverage,50264,1312,169,401534,NGA
102131,4_dose,reduced_coverage_lower,54431,1422,183,484992,NGA
102131,4_dose,reduced_coverage,54543,1377,178,484992,NGA
102131,4_dose,reduced_coverage_upper,55986,1370,177,484992,NGA
102131,3_dose,full_coverage,109646,2817,363,401534,NGA
102131,4_dose,full_coverage,130812,3315,428,484992,NGA
102132,3_dose,reduced_coverage,12730,698,90,408717,NGA
102132,4_dose,reduced_coverage_lower,13309,645,83,493319,NGA
102132,4_dose,reduced_coverage,14499,721,93,493319,NGA
102132,4_dose,reduced_coverage_upper,15493,810,105,493319,NGA
102132,3_dose,full_coverage,30947,1544,199,408717,NGA
102132,4_dose,full_coverage,36206,1792,231,493319,NGA
102133,3_dose,reduced_coverage,58014,1161,150,565485,NGA
102133,4_dose,reduced_coverage_lower,69981,1416,183,689673,NGA
102133,4_dose,reduced_coverage,68370,1408,182,689673,NGA
102133,4_dose,reduced_coverage_upper,76038,1567,202,689673,NGA
102133,3_dose,full_coverage,172145,3558,459,565485,NGA
102133,4_dose,full_coverage,209630,4291,553,689673,NGA
102759,3_dose,reduced_coverage,33488,876,113,159088,SLE
102759,4_dose,reduced_coverage_lower,36631,980,126,193394,SLE
102759,4_dose,reduced_coverage,39651,1010,130,193394,SLE
102759,4_dose,reduced_coverage_upper,39596,1006,130,193394,SLE
102759,3_dose,full_coverage,37211,991,128,159088,SLE
102759,4_dose,full_coverage,44437,1157,149,193394,SLE
102760,3_dose,reduced_coverage,50162,1362,176,219448,SLE
102760,4_dose,reduced_coverage_lower,55293,1481,191,265571,SLE
102760,4_dose,reduced_coverage,56622,1496,193,265571,SLE
102760,4_dose,reduced_coverage_upper,63308,1577,203,265571,SLE
102760,3_dose,full_coverage,58598,1493,193,219448,SLE
102760,4_dose,full_coverage,72658,1939,250,265571,SLE
102761,3_dose,reduced_coverage,27012,855,110,139073,SLE
102761,4_dose,reduced_coverage_lower,28932,909,117,169101,SLE
102761,4_dose,reduced_coverage,29806,908,117,169101,SLE
102761,4_dose,reduced_coverage_upper,31256,965,125,169101,SLE
102761,3_dose,full_coverage,30063,932,120,139073,SLE
102761,4_dose,full_coverage,35879,1092,141,169101,SLE
102762,3_dose,reduced_coverage,5578,324,42,104715,SLE
102762,4_dose,reduced_coverage_lower,6112,352,45,127273,SLE
102762,4_dose,reduced_coverage,6274,355,46,127273,SLE
102762,4_dose,reduced_coverage_upper,6293,353,45,127273,SLE
102762,3_dose,full_coverage,6122,355,46,104715,SLE
102762,4_dose,full_coverage,7322,406,52,127273,SLE
102831,3_dose,reduced_coverage,1575,72,9,185187,SSD
102831,4_dose,reduced_coverage_lower,1390,66,9,224776,SSD
102831,4_dose,reduced_coverage,1710,87,11,224776,SSD
102831,4_dose,reduced_coverage_upper,1895,122,16,224776,SSD
102831,3_dose,full_coverage,6092,381,49,185187,SSD
102831,4_dose,full_coverage,7333,457,59,224776,SSD
102832,3_dose,reduced_coverage,1599,112,14,139852,SSD
102832,4_dose,reduced_coverage_lower,1871,105,14,169021,SSD
102832,4_dose,reduced_coverage,3117,178,23,169021,SSD
102832,4_dose,reduced_coverage_upper,2111,132,17,169021,SSD
102832,3_dose,full_coverage,8726,475,61,139852,SSD
102832,4_dose,full_coverage,10560,567,73,169021,SSD
102833,3_dose,reduced_coverage,902,60,8,233016,SSD
102833,4_dose,reduced_coverage_lower,762,57,7,284320,SSD
102833,4_dose,reduced_coverage,729,51,7,284320,SSD
102833,4_dose,reduced_coverage_upper,341,8,1,284320,SSD
102833,3_dose,full_coverage,2312,175,23,233016,SSD
102833,4_dose,full_coverage,2669,197,25,284320,SSD
102834,3_dose,reduced_coverage,457,36,5,119711,SSD
102834,4_dose,reduced_coverage_lower,769,57,7,143870,SSD
102834,4_dose,reduced_coverage,526,41,5,143870,SSD
102834,4_dose,reduced_coverage_upper,592,45,6,143870,SSD
102834,3_dose,full_coverage,1716,134,17,119711,SSD
102834,4_dose,full_coverage,2097,162,21,143870,SSD
102835,3_dose,reduced_coverage,-22,-0,-0,144506,SSD
102835,4_dose,reduced_coverage_lower,154,12,1,176205,SSD
102835,4_dose,reduced_coverage,-245,-18,-2,176205,SSD
102835,4_dose,reduced_coverage_upper,72,5,1,176205,SSD
102835,3_dose,full_coverage,619,49,6,144506,SSD
102835,4_dose,full_coverage,849,68,9,176205,SSD
102836,3_dose,reduced_coverage,190,17,2,101454,SSD
102836,4_dose,reduced_coverage_lower,159,16,2,123022,SSD
102836,4_dose,reduced_coverage,308,26,3,123022,SSD
102836,4_dose,reduced_coverage_upper,112,11,1,123022,SSD
102836,3_dose,full_coverage,626,54,7,101454,SSD
102836,4_dose,full_coverage,736,62,8,123022,SSD
102837,3_dose,reduced_coverage,408,30,4,170395,SSD
102837,4_dose,reduced_coverage_lower,566,45,6,206751,SSD
102837,4_dose,reduced_coverage,446,34,4,206751,SSD
102837,4_dose,reduced_coverage_upper,521,40,5,206751,SSD
102837,3_dose,full_coverage,1184,90,12,170395,SSD
102837,4_dose,full_coverage,1350,106,14,206751,SSD
102838,3_dose,reduced_coverage,-186,-10,-1,143172,SSD
102838,4_dose,reduced_coverage_lower,-262,-17,-2,174553,SSD
102838,4_dose,reduced_coverage,232,20,3,174553,SSD
102838,4_dose,reduced_coverage_upper,-166,-8,-1,174553,SSD
102838,3_dose,full_coverage,446,43,5,143172,SSD
102838,4_dose,full_coverage,668,59,8,174553,SSD
102839,3_dose,reduced_coverage,18,2,0,41956,SSD
102839,4_dose,reduced_coverage_lower,49,3,0,51360,SSD
102839,4_dose,reduced_coverage,118,10,1,51360,SSD
102839,4_dose,reduced_coverage_upper,123,9,1,51360,SSD
102839,3_dose,full_coverage,639,46,6,41956,SSD
102839,4_dose,full_coverage,741,54,7,51360,SSD
102840,3_dose,reduced_coverage,1233,76,10,108017,SSD
102840,4_dose,reduced_coverage_lower,1234,94,12,130791,SSD
102840,4_dose,reduced_coverage,1239,70,9,130791,SSD
102840,4_dose,reduced_coverage_upper,1625,104,13,130791,SSD
102840,3_dose,full_coverage,4841,296,38,108017,SSD
102840,4_dose,full_coverage,5754,345,44,130791,SSD
102944,3_dose,reduced_coverage,230,19,2,40218,TCD
102944,4_dose,reduced_coverage_lower,268,21,3,48654,TCD
102944,4_dose,reduced_coverage,264,21,3,48654,TCD
102944,4_dose,reduced_coverage_upper,275,21,3,48654,TCD
102944,3_dose,full_coverage,594,44,6,40218,TCD
102944,4_dose,full_coverage,728,53,7,48654,TCD
102945,3_dose,reduced_coverage,-5,0,0,89383,TCD
102945,4_dose,reduced_coverage_lower,41,4,1,108412,TCD
102945,4_dose,reduced_coverage,39,4,1,108412,TCD
102945,4_dose,reduced_coverage_upper,163,14,2,108412,TCD
102945,3_dose,full_coverage,450,38,5,89383,TCD
102945,4_dose,full_coverage,722,62,8,108412,TCD
102946,3_dose,reduced_coverage,4,0,0,824,TCD
102946,4_dose,reduced_coverage_lower,4,0,0,1007,TCD
102946,4_dose,reduced_coverage,6,0,0,1007,TCD
102946,4_dose,reduced_coverage_upper,5,0,0,1007,TCD
102946,3_dose,full_coverage,13,1,0,824,TCD
102946,4_dose,full_coverage,15,1,0,1007,TCD
102947,3_dose,reduced_coverage,1342,96,12,118959,TCD
102947,4_dose,reduced_coverage_lower,1581,103,13,144330,TCD
102947,4_dose,reduced_coverage,1566,105,14,144330,TCD
102947,4_dose,reduced_coverage_upper,1612,112,14,144330,TCD
102947,3_dose,full_coverage,3268,224,29,118959,TCD
102947,4_dose,full_coverage,4004,271,35,144330,TCD
102948,3_dose,reduced_coverage,40,3,0,6312,TCD
102948,4_dose,reduced_coverage_lower,48,4,0,7659,TCD
102948,4_dose,reduced_coverage,45,3,0,7659,TCD
102948,4_dose,reduced_coverage_upper,59,4,1,7659,TCD
102948,3_dose,full_coverage,74,6,1,6312,TCD
102948,4_dose,full_coverage,90,7,1,7659,TCD
102949,3_dose,reduced_coverage,15,1,0,1900,TCD
102949,4_dose,reduced_coverage_lower,11,1,0,2310,TCD
102949,4_dose,reduced_coverage,10,1,0,2310,TCD
102949,4_dose,reduced_coverage_upper,16,1,0,2310,TCD
102949,3_dose,full_coverage,20,2,0,1900,TCD
102949,4_dose,full_coverage,22,2,0,2310,TCD
102950,3_dose,reduced_coverage,619,48,6,101869,TCD
102950,4_dose,reduced_coverage_lower,1082,84,11,123176,TCD
102950,4_dose,reduced_coverage,929,69,9,123176,TCD
102950,4_dose,reduced_coverage_upper,882,69,9,123176,TCD
102950,3_dose,full_coverage,1815,138,18,101869,TCD
102950,4_dose,full_coverage,1858,140,18,123176,TCD
102951,3_dose,reduced_coverage,931,67,9,105832,TCD
102951,4_dose,reduced_coverage_lower,1055,76,10,127634,TCD
102951,4_dose,reduced_coverage,1130,81,10,127634,TCD
102951,4_dose,reduced_coverage_upper,1225,83,11,127634,TCD
102951,3_dose,full_coverage,2564,166,21,105832,TCD
102951,4_dose,full_coverage,3009,202,26,127634,TCD
102952,3_dose,reduced_coverage,659,43,6,52046,TCD
102952,4_dose,reduced_coverage_lower,466,33,4,62875,TCD
102952,4_dose,reduced_coverage,698,45,6,62875,TCD
102952,4_dose,reduced_coverage_upper,742,50,6,62875,TCD
102952,3_dose,full_coverage,1402,94,12,52046,TCD
102952,4_dose,full_coverage,1534,104,13,62875,TCD
102953,3_dose,reduced_coverage,673,49,6,82506,TCD
102953,4_dose,reduced_coverage_lower,727,52,7,99641,TCD
102953,4_dose,reduced_coverage,656,47,6,99641,TCD
102953,4_dose,reduced_coverage_upper,786,52,7,99641,TCD
102953,3_dose,full_coverage,1247,89,11,82506,TCD
102953,4_dose,full_coverage,1398,103,13,99641,TCD
102954,3_dose,reduced_coverage,670,49,6,91090,TCD
102954,4_dose,reduced_coverage_lower,867,59,8,109175,TCD
102954,4_dose,reduced_coverage,955,67,9,109175,TCD
102954,4_dose,reduced_coverage_upper,1088,73,9,109175,TCD
102954,3_dose,full_coverage,2239,156,20,91090,TCD
102954,4_dose,full_coverage,2571,175,23,109175,TCD
102955,3_dose,reduced_coverage,3542,225,29,182039,TCD
102955,4_dose,reduced_coverage_lower,3358,218,28,219364,TCD
102955,4_dose,reduced_coverage,4185,259,33,219364,TCD
102955,4_dose,reduced_coverage_upper,4105,256,33,219364,TCD
102955,3_dose,full_coverage,8737,527,68,182039,TCD
102955,4_dose,full_coverage,9957,586,76,219364,TCD
102956,3_dose,reduced_coverage,2826,164,21,116127,TCD
102956,4_dose,reduced_coverage_lower,3492,174,22,140120,TCD
102956,4_dose,reduced_coverage,3320,193,25,140120,TCD
102956,4_dose,reduced_coverage_upper,3745,188,24,140120,TCD
102956,3_dose,full_coverage,6453,375,48,116127,TCD
102956,4_dose,full_coverage,8052,436,56,140120,TCD
102957,3_dose,reduced_coverage,1422,94,12,137516,TCD
102957,4_dose,reduced_coverage_lower,1694,116,15,167143,TCD
102957,4_dose,reduced_coverage,995,62,8,167143,TCD
102957,4_dose,reduced_coverage_upper,1508,98,13,167143,TCD
102957,3_dose,full_coverage,2809,194,25,137516,TCD
102957,4_dose,full_coverage,3200,225,29,167143,TCD
102958,3_dose,reduced_coverage,166,9,1,101270,TCD
102958,4_dose,reduced_coverage_lower,858,58,8,123497,TCD
102958,4_dose,reduced_coverage,1048,72,9,123497,TCD
102958,4_dose,reduced_coverage_upper,932,63,8,123497,TCD
102958,3_dose,full_coverage,1854,131,17,101270,TCD
102958,4_dose,full_coverage,2112,147,19,123497,TCD
102959,3_dose,reduced_coverage,1852,117,15,109327,TCD
102959,4_dose,reduced_coverage_lower,1984,124,16,131968,TCD
102959,4_dose,reduced_coverage,2008,123,16,131968,TCD
102959,4_dose,reduced_coverage_upper,2295,144,19,131968,TCD
102959,3_dose,full_coverage,4628,281,36,109327,TCD
102959,4_dose,full_coverage,5180,308,40,131968,TCD
102960,3_dose,reduced_coverage,395,31,4,135215,TCD
102960,4_dose,reduced_coverage_lower,353,27,4,163622,TCD
102960,4_dose,reduced_coverage,624,47,6,163622,TCD
102960,4_dose,reduced_coverage_upper,445,35,4,163622,TCD
102960,3_dose,full_coverage,865,74,10,135215,TCD
102960,4_dose,full_coverage,932,82,11,163622,TCD
102961,3_dose,reduced_coverage,1077,62,8,56826,TCD
102961,4_dose,reduced_coverage_lower,1301,76,10,68747,TCD
102961,4_dose,reduced_coverage,1331,75,10,68747,TCD
102961,4_dose,reduced_coverage_upper,1084,61,8,68747,TCD
102961,3_dose,full_coverage,2020,127,16,56826,TCD
102961,4_dose,full_coverage,2539,159,21,68747,TCD
102962,3_dose,reduced_coverage,343,28,4,59982,TCD
102962,4_dose,reduced_coverage_lower,426,33,4,73223,TCD
102962,4_dose,reduced_coverage,465,37,5,73223,TCD
102962,4_dose,reduced_coverage_upper,371,30,4,73223,TCD
102962,3_dose,full_coverage,828,64,8,59982,TCD
102962,4_dose,full_coverage,1151,84,11,73223,TCD
102963,3_dose,reduced_coverage,729,55,7,125529,TCD
102963,4_dose,reduced_coverage_lower,879,69,9,152204,TCD
102963,4_dose,reduced_coverage,893,70,9,152204,TCD
102963,4_dose,reduced_coverage_upper,1005,77,10,152204,TCD
102963,3_dose,full_coverage,1596,118,15,125529,TCD
102963,4_dose,full_coverage,2308,170,22,152204,TCD
102964,3_dose,reduced_coverage,0,0,0,6,TCD
102964,4_dose,reduced_coverage_lower,0,0,0,7,TCD
102964,4_dose,reduced_coverage,0,0,0,7,TCD
102964,4_dose,reduced_coverage_upper,0,0,0,7,TCD
102964,3_dose,full_coverage,0,0,0,6,TCD
102964,4_dose,full_coverage,0,0,0,7,TCD
102965,3_dose,reduced_coverage,2668,164,21,161374,TCD
102965,4_dose,reduced_coverage_lower,3187,185,24,195414,TCD
102965,4_dose,reduced_coverage,3510,205,26,195414,TCD
102965,4_dose,reduced_coverage_upper,3141,192,25,195414,TCD
102965,3_dose,full_coverage,5440,342,44,161374,TCD
102965,4_dose,full_coverage,6872,427,55,195414,TCD
102966,3_dose,reduced_coverage,405,33,4,91672,TCD
102966,4_dose,reduced_coverage_lower,317,26,3,110684,TCD
102966,4_dose,reduced_coverage,248,20,3,110684,TCD
102966,4_dose,reduced_coverage_upper,364,30,4,110684,TCD
102966,3_dose,full_coverage,541,46,6,91672,TCD
102966,4_dose,full_coverage,796,66,8,110684,TCD
102967,3_dose,reduced_coverage,11374,353,46,78899,TGO
102967,4_dose,reduced_coverage_lower,14778,435,56,96949,TGO
102967,4_dose,reduced_coverage,15331,448,58,96949,TGO
102967,4_dose,reduced_coverage_upper,16320,469,60,96949,TGO
102967,3_dose,full_coverage,13609,407,53,78899,TGO
102967,4_dose,full_coverage,18083,548,71,96949,TGO
102968,3_dose,reduced_coverage,15247,479,62,100472,TGO
102968,4_dose,reduced_coverage_lower,16948,543,70,121935,TGO
102968,4_dose,reduced_coverage,17728,554,71,121935,TGO
102968,4_dose,reduced_coverage_upper,17925,548,71,121935,TGO
102968,3_dose,full_coverage,16036,505,65,100472,TGO
102968,4_dose,full_coverage,20512,623,80,121935,TGO
102969,3_dose,reduced_coverage,40190,1408,182,323084,TGO
102969,4_dose,reduced_coverage_lower,48137,1679,217,391156,TGO
102969,4_dose,reduced_coverage,49458,1686,217,391156,TGO
102969,4_dose,reduced_coverage_upper,50861,1739,224,391156,TGO
102969,3_dose,full_coverage,48836,1769,228,323084,TGO
102969,4_dose,full_coverage,59381,2076,268,391156,TGO
102970,3_dose,reduced_coverage,37110,1062,137,172758,TGO
102970,4_dose,reduced_coverage_lower,42038,1199,155,211323,TGO
102970,4_dose,reduced_coverage,45076,1293,167,211323,TGO
102970,4_dose,reduced_coverage_upper,45278,1295,167,211323,TGO
102970,3_dose,full_coverage,40431,1218,157,172758,TGO
102970,4_dose,full_coverage,47534,1385,179,211323,TGO
102971,3_dose,reduced_coverage,8778,380,49,105611,TGO
102971,4_dose,reduced_coverage_lower,9284,398,51,128366,TGO
102971,4_dose,reduced_coverage,10148,441,57,128366,TGO
102971,4_dose,reduced_coverage_upper,9830,439,57,128366,TGO
102971,3_dose,full_coverage,10379,465,60,105611,TGO
102971,4_dose,full_coverage,11950,533,69,128366,TGO
103217,3_dose,reduced_coverage,60,6,1,256938,TZA
103217,4_dose,reduced_coverage_lower,-0,1,0,311165,TZA
103217,4_dose,reduced_coverage,-0,1,0,311165,TZA
103217,4_dose,reduced_coverage_upper,78,7,1,311165,TZA
103217,3_dose,full_coverage,-20,-1,-0,256938,TZA
103217,4_dose,full_coverage,-11,-1,-0,311165,TZA
103218,3_dose,reduced_coverage,1806,154,20,456319,TZA
103218,4_dose,reduced_coverage_lower,1699,145,19,555558,TZA
103218,4_dose,reduced_coverage,1846,159,21,555558,TZA
103218,4_dose,reduced_coverage_upper,1960,168,22,555558,TZA
103218,3_dose,full_coverage,1193,106,14,456319,TZA
103218,4_dose,full_coverage,1367,120,15,555558,TZA
103219,3_dose,reduced_coverage,600,52,7,330649,TZA
103219,4_dose,reduced_coverage_lower,486,41,5,403578,TZA
103219,4_dose,reduced_coverage,422,36,5,403578,TZA
103219,4_dose,reduced_coverage_upper,781,67,9,403578,TZA
103219,3_dose,full_coverage,350,31,4,330649,TZA
103219,4_dose,full_coverage,413,38,5,403578,TZA
103220,3_dose,reduced_coverage,2303,181,23,246010,TZA
103220,4_dose,reduced_coverage_lower,2504,205,26,298966,TZA
103220,4_dose,reduced_coverage,3904,277,36,298966,TZA
103220,4_dose,reduced_coverage_upper,4533,336,43,298966,TZA
103220,3_dose,full_coverage,4172,296,38,246010,TZA
103220,4_dose,full_coverage,4819,345,45,298966,TZA
103221,3_dose,reduced_coverage,171,15,2,143516,TZA
103221,4_dose,reduced_coverage_lower,212,19,2,175534,TZA
103221,4_dose,reduced_coverage,244,21,3,175534,TZA
103221,4_dose,reduced_coverage_upper,186,16,2,175534,TZA
103221,3_dose,full_coverage,56,6,1,143516,TZA
103221,4_dose,full_coverage,156,15,2,175534,TZA
103222,3_dose,reduced_coverage,2948,221,28,388360,TZA
103222,4_dose,reduced_coverage_lower,3529,259,33,473694,TZA
103222,4_dose,reduced_coverage,3832,287,37,473694,TZA
103222,4_dose,reduced_coverage_upper,4551,346,45,473694,TZA
103222,3_dose,full_coverage,3423,265,34,388360,TZA
103222,4_dose,full_coverage,3980,305,39,473694,TZA
103223,3_dose,reduced_coverage,567,46,6,89669,TZA
103223,4_dose,reduced_coverage_lower,516,42,5,108392,TZA
103223,4_dose,reduced_coverage,465,38,5,108392,TZA
103223,4_dose,reduced_coverage_upper,612,50,6,108392,TZA
103223,3_dose,full_coverage,701,56,7,89669,TZA
103223,4_dose,full_coverage,664,54,7,108392,TZA
103224,3_dose,reduced_coverage,1924,153,20,289776,TZA
103224,4_dose,reduced_coverage_lower,2858,223,29,352988,TZA
103224,4_dose,reduced_coverage,2357,189,24,352988,TZA
103224,4_dose,reduced_coverage_upper,2361,187,24,352988,TZA
103224,3_dose,full_coverage,1409,116,15,289776,TZA
103224,4_dose,full_coverage,2061,171,22,352988,TZA
103225,3_dose,reduced_coverage,3,1,0,241300,TZA
103225,4_dose,reduced_coverage_lower,-62,-4,-1,294820,TZA
103225,4_dose,reduced_coverage,-25,-1,-0,294820,TZA
103225,4_dose,reduced_coverage_upper,17,2,0,294820,TZA
103225,3_dose,full_coverage,8,2,0,241300,TZA
103225,4_dose,full_coverage,56,6,1,294820,TZA
103226,3_dose,reduced_coverage,1859,142,18,144150,TZA
103226,4_dose,reduced_coverage_lower,1923,146,19,173460,TZA
103226,4_dose,reduced_coverage,1869,142,18,173460,TZA
103226,4_dose,reduced_coverage_upper,2069,160,21,173460,TZA
103226,3_dose,full_coverage,1648,123,16,144150,TZA
103226,4_dose,full_coverage,1913,144,19,173460,TZA
103227,3_dose,reduced_coverage,275,24,3,231351,TZA
103227,4_dose,reduced_coverage_lower,205,19,2,281126,TZA
103227,4_dose,reduced_coverage,164,15,2,281126,TZA
103227,4_dose,reduced_coverage_upper,286,25,3,281126,TZA
103227,3_dose,full_coverage,228,21,3,231351,TZA
103227,4_dose,full_coverage,197,19,2,281126,TZA
103228,3_dose,reduced_coverage,447,39,5,296542,TZA
103228,4_dose,reduced_coverage_lower,565,49,6,360758,TZA
103228,4_dose,reduced_coverage,555,48,6,360758,TZA
103228,4_dose,reduced_coverage_upper,578,50,6,360758,TZA
103228,3_dose,full_coverage,184,15,2,296542,TZA
103228,4_dose,full_coverage,284,24,3,360758,TZA
103229,3_dose,reduced_coverage,1118,100,13,413116,TZA
103229,4_dose,reduced_coverage_lower,1194,109,14,509027,TZA
103229,4_dose,reduced_coverage,1293,113,15,509027,TZA
103229,4_dose,reduced_coverage_upper,1395,121,16,509027,TZA
103229,3_dose,full_coverage,1061,88,11,413116,TZA
103229,4_dose,full_coverage,1377,115,15,509027,TZA
103230,3_dose,reduced_coverage,1657,149,19,331965,TZA
103230,4_dose,reduced_coverage_lower,1647,134,17,407032,TZA
103230,4_dose,reduced_coverage,2188,179,23,407032,TZA
103230,4_dose,reduced_coverage_upper,1880,154,20,407032,TZA
103230,3_dose,full_coverage,1231,117,15,331965,TZA
103230,4_dose,full_coverage,2438,194,25,407032,TZA
103231,3_dose,reduced_coverage,1231,103,13,204727,TZA
103231,4_dose,reduced_coverage_lower,1489,123,16,250714,TZA
103231,4_dose,reduced_coverage,1378,114,15,250714,TZA
103231,4_dose,reduced_coverage_upper,991,87,11,250714,TZA
103231,3_dose,full_coverage,978,85,11,204727,TZA
103231,4_dose,full_coverage,932,83,11,250714,TZA
103232,3_dose,reduced_coverage,4371,344,44,406133,TZA
103232,4_dose,reduced_coverage_lower,3321,268,35,496328,TZA
103232,4_dose,reduced_coverage,3837,303,39,496328,TZA
103232,4_dose,reduced_coverage_upper,5103,397,51,496328,TZA
103232,3_dose,full_coverage,4375,332,43,406133,TZA
103232,4_dose,full_coverage,5301,408,53,496328,TZA
103233,3_dose,reduced_coverage,211,19,2,89060,TZA
103233,4_dose,reduced_coverage_lower,257,22,3,109547,TZA
103233,4_dose,reduced_coverage,315,27,3,109547,TZA
103233,4_dose,reduced_coverage_upper,312,27,4,109547,TZA
103233,3_dose,full_coverage,201,18,2,89060,TZA
103233,4_dose,full_coverage,223,20,3,109547,TZA
103234,3_dose,reduced_coverage,79,7,1,42733,TZA
103234,4_dose,reduced_coverage_lower,98,9,1,52207,TZA
103234,4_dose,reduced_coverage,104,9,1,52207,TZA
103234,4_dose,reduced_coverage_upper,100,9,1,52207,TZA
103234,3_dose,full_coverage,58,5,1,42733,TZA
103234,4_dose,full_coverage,99,9,1,52207,TZA
103235,3_dose,reduced_coverage,33,3,0,44235,TZA
103235,4_dose,reduced_coverage_lower,36,4,0,53680,TZA
103235,4_dose,reduced_coverage,35,4,0,53680,TZA
103235,4_dose,reduced_coverage_upper,38,4,1,53680,TZA
103235,3_dose,full_coverage,48,4,1,44235,TZA
103235,4_dose,full_coverage,68,6,1,53680,TZA
103236,3_dose,reduced_coverage,606,59,8,170498,TZA
103236,4_dose,reduced_coverage_lower,711,68,9,207151,TZA
103236,4_dose,reduced_coverage,718,66,9,207151,TZA
