DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
102099,4_dose,reduced_coverage_lower,42467,6472,1981,400,322,65,820150,792956,NGA
102099,4_dose,reduced_coverage,41835,7281,1949,374,317,61,820150,792956,NGA
102099,4_dose,reduced_coverage_upper,41281,8050,2118,427,344,69,820150,792956,NGA
102099,3_dose,full_coverage,77142,20243,3787,978,615,159,679304,650497,NGA
102099,4_dose,full_coverage,91602,24260,4462,1209,725,196,820150,792956,NGA
102100,3_dose,reduced_coverage,20913,-318,1214,13,197,2,749126,721053,NGA
102100,4_dose,reduced_coverage_lower,23843,1078,1401,71,228,12,908351,876357,NGA
102100,4_dose,reduced_coverage,25411,1369,1360,66,221,11,908351,876357,NGA
102100,4_dose,reduced_coverage_upper,24299,1900,1371,114,223,19,908351,876357,NGA
102100,3_dose,full_coverage,46428,7342,2638,448,429,73,749126,721053,NGA
102100,4_dose,full_coverage,53728,9638,3160,622,514,101,908351,876357,NGA
102101,3_dose,reduced_coverage,72799,19662,2980,693,484,113,824717,791512,NGA
102101,4_dose,reduced_coverage_lower,84076,21142,3254,816,529,133,999154,966233,NGA
102101,4_dose,reduced_coverage,88109,24056,3443,808,560,131,999154,966233,NGA
102101,4_dose,reduced_coverage_upper,92589,24692,3500,881,569,143,999154,966233,NGA
102101,3_dose,full_coverage,173053,59698,6389,2069,1038,336,824717,791512,NGA
102101,4_dose,full_coverage,197032,70931,7456,2446,1212,397,999154,966233,NGA
102102,3_dose,reduced_coverage,23854,6199,924,238,150,39,278466,266475,NGA
102102,4_dose,reduced_coverage_lower,25645,7620,1064,278,173,45,336673,324675,NGA
102102,4_dose,reduced_coverage,26544,7259,1022,269,166,44,336673,324675,NGA
102102,4_dose,reduced_coverage_upper,27917,7983,1078,309,175,50,336673,324675,NGA
102102,3_dose,full_coverage,51713,17536,1921,607,312,99,278466,266475,NGA
102102,4_dose,full_coverage,63337,21787,2350,735,382,119,336673,324675,NGA
102103,3_dose,reduced_coverage,103242,26364,3158,743,513,121,753916,723789,NGA
102103,4_dose,reduced_coverage_lower,114712,35440,3330,893,541,145,913835,880410,NGA
102103,4_dose,reduced_coverage,119475,37577,3511,984,571,160,913835,880410,NGA
102103,4_dose,reduced_coverage_upper,123537,38871,3583,1006,582,163,913835,880410,NGA
102103,3_dose,full_coverage,227515,94489,6820,2361,1108,384,753916,723789,NGA
102103,4_dose,full_coverage,268808,117991,7891,2700,1282,439,913835,880410,NGA
102104,3_dose,reduced_coverage,62722,15843,2596,603,422,98,738356,709608,NGA
102104,4_dose,reduced_coverage_lower,65970,17989,2865,729,466,118,895585,861211,NGA
102104,4_dose,reduced_coverage,72037,21260,3083,759,501,123,895585,861211,NGA
102104,4_dose,reduced_coverage_upper,73713,21200,2929,817,476,133,895585,861211,NGA
102104,3_dose,full_coverage,136310,44506,5467,1717,888,279,738356,709608,NGA
102104,4_dose,full_coverage,163228,52527,6296,1970,1023,320,895585,861211,NGA
102105,3_dose,reduced_coverage,67198,24687,2185,531,355,86,520180,499796,NGA
102105,4_dose,reduced_coverage_lower,74240,26217,2317,585,377,95,630480,607112,NGA
102105,4_dose,reduced_coverage,78398,27190,2387,612,388,99,630480,607112,NGA
102105,4_dose,reduced_coverage_upper,79708,28003,2444,633,397,103,630480,607112,NGA
102105,3_dose,full_coverage,156962,63196,4721,1674,767,272,520180,499796,NGA
102105,4_dose,full_coverage,187874,78083,5560,1873,903,304,630480,607112,NGA
102106,3_dose,reduced_coverage,29418,1798,1508,104,245,17,699471,674182,NGA
102106,4_dose,reduced_coverage_lower,31137,3397,1615,170,263,28,848395,821180,NGA
102106,4_dose,reduced_coverage,32535,3816,1667,248,271,40,848395,821180,NGA
102106,4_dose,reduced_coverage_upper,33927,3656,1738,211,283,34,848395,821180,NGA
102106,3_dose,full_coverage,62133,10106,3162,604,514,98,699471,674182,NGA
102106,4_dose,full_coverage,72882,14127,3758,814,611,132,848395,821180,NGA
102107,3_dose,reduced_coverage,36910,10776,1309,359,213,58,364489,349441,NGA
102107,4_dose,reduced_coverage_lower,41793,11957,1385,410,225,67,440489,425315,NGA
102107,4_dose,reduced_coverage,41744,12245,1452,444,236,72,440489,425315,NGA
102107,4_dose,reduced_coverage_upper,45329,12952,1548,448,252,73,440489,425315,NGA
102107,3_dose,full_coverage,81449,31505,2921,974,475,158,364489,349441,NGA
102107,4_dose,full_coverage,97603,38066,3359,1164,546,189,440489,425315,NGA
102108,3_dose,reduced_coverage,42137,7992,1758,435,286,71,592683,568978,NGA
102108,4_dose,reduced_coverage_lower,43503,9713,1908,497,310,81,718134,694103,NGA
102108,4_dose,reduced_coverage,44826,10535,1958,508,318,83,718134,694103,NGA
102108,4_dose,reduced_coverage_upper,46093,11669,1990,537,323,87,718134,694103,NGA
102108,3_dose,full_coverage,92177,28011,3832,1192,623,194,592683,568978,NGA
102108,4_dose,full_coverage,109490,35573,4542,1386,738,225,718134,694103,NGA
102109,3_dose,reduced_coverage,58470,19228,1755,443,285,72,395390,377110,NGA
102109,4_dose,reduced_coverage_lower,59999,21168,1850,555,301,90,478677,460516,NGA
102109,4_dose,reduced_coverage,65907,23564,1864,546,303,89,478677,460516,NGA
102109,4_dose,reduced_coverage_upper,64113,26214,1971,587,320,95,478677,460516,NGA
102109,3_dose,full_coverage,121156,49258,3604,1248,586,203,395390,377110,NGA
102109,4_dose,full_coverage,146230,63808,4164,1476,677,240,478677,460516,NGA
102110,3_dose,reduced_coverage,19206,2309,1119,127,182,21,579324,557483,NGA
102110,4_dose,reduced_coverage_lower,20743,2818,1278,189,208,31,700449,679280,NGA
102110,4_dose,reduced_coverage,22971,3351,1292,184,210,30,700449,679280,NGA
102110,4_dose,reduced_coverage_upper,23334,3271,1372,203,223,33,700449,679280,NGA
102110,3_dose,full_coverage,42593,8531,2383,528,387,86,579324,557483,NGA
102110,4_dose,full_coverage,49680,10784,2822,645,459,105,700449,679280,NGA
102111,3_dose,reduced_coverage,16653,3537,700,141,114,23,221767,212357,NGA
102111,4_dose,reduced_coverage_lower,17842,4431,755,169,123,28,268287,258595,NGA
102111,4_dose,reduced_coverage,18305,5013,755,179,123,29,268287,258595,NGA
102111,4_dose,reduced_coverage_upper,19914,4923,799,175,130,28,268287,258595,NGA
102111,3_dose,full_coverage,35666,10937,1465,411,238,67,221767,212357,NGA
102111,4_dose,full_coverage,42918,13399,1738,508,282,83,268287,258595,NGA
102112,3_dose,reduced_coverage,84482,32394,2177,589,354,96,427117,409280,NGA
102112,4_dose,reduced_coverage_lower,92514,37426,2249,686,366,111,517003,498206,NGA
102112,4_dose,reduced_coverage,88862,39013,2352,691,382,112,517003,498206,NGA
102112,4_dose,reduced_coverage_upper,98769,39437,2428,769,395,125,517003,498206,NGA
102112,3_dose,full_coverage,183541,82328,4785,1575,778,256,427117,409280,NGA
102112,4_dose,full_coverage,212826,102174,5391,1970,876,320,517003,498206,NGA
102113,3_dose,reduced_coverage,25367,1810,1346,151,219,25,676810,651565,NGA
102113,4_dose,reduced_coverage_lower,27992,3432,1533,199,249,32,822010,792764,NGA
102113,4_dose,reduced_coverage,29360,3704,1656,181,269,29,822010,792764,NGA
102113,4_dose,reduced_coverage_upper,29197,3550,1629,238,265,39,822010,792764,NGA
102113,3_dose,full_coverage,53622,10714,2878,621,468,101,676810,651565,NGA
102113,4_dose,full_coverage,63219,14348,3455,815,561,132,822010,792764,NGA
102114,3_dose,reduced_coverage,83115,25176,3100,819,504,133,793590,761116,NGA
102114,4_dose,reduced_coverage_lower,89477,27669,3310,900,538,146,961693,924791,NGA
102114,4_dose,reduced_coverage,93235,30084,3528,1009,573,164,961693,924791,NGA
102114,4_dose,reduced_coverage_upper,95428,30979,3374,1003,548,163,961693,924791,NGA
102114,3_dose,full_coverage,185095,72127,6568,2166,1067,352,793590,761116,NGA
102114,4_dose,full_coverage,218690,85715,7751,2586,1260,420,961693,924791,NGA
102115,3_dose,reduced_coverage,176410,61989,5303,1342,862,218,1086601,1036840,NGA
102115,4_dose,reduced_coverage_lower,181926,71887,5611,1533,912,249,1318637,1263056,NGA
102115,4_dose,reduced_coverage,197965,75880,5739,1575,933,256,1318637,1263056,NGA
102115,4_dose,reduced_coverage_upper,202881,82013,6020,1799,978,292,1318637,1263056,NGA
102115,3_dose,full_coverage,408429,190064,11524,3888,1873,632,1086601,1036840,NGA
102115,4_dose,full_coverage,486968,229414,13097,4565,2128,742,1318637,1263056,NGA
102116,3_dose,reduced_coverage,155242,41870,5631,1438,915,234,1680833,1614167,NGA
102116,4_dose,reduced_coverage_lower,158152,45386,6300,1670,1024,271,2032462,1965904,NGA
102116,4_dose,reduced_coverage,168477,51641,6529,1672,1061,272,2032462,1965904,NGA
102116,4_dose,reduced_coverage_upper,172634,53567,6363,1782,1034,290,2032462,1965904,NGA
102116,3_dose,full_coverage,317299,112105,12749,3898,2072,633,1680833,1614167,NGA
102116,4_dose,full_coverage,372463,134235,14929,4615,2426,750,2032462,1965904,NGA
102117,3_dose,reduced_coverage,140922,41243,4582,1041,745,169,1032102,988435,NGA
102117,4_dose,reduced_coverage_lower,146240,49275,4911,1293,798,210,1247909,1205164,NGA
102117,4_dose,reduced_coverage,158213,50515,4954,1298,805,211,1247909,1205164,NGA
102117,4_dose,reduced_coverage_upper,152011,58681,4921,1445,800,235,1247909,1205164,NGA
102117,3_dose,full_coverage,295249,124089,9742,3246,1583,528,1032102,988435,NGA
102117,4_dose,full_coverage,356213,147150,11371,3795,1848,617,1247909,1205164,NGA
102118,3_dose,reduced_coverage,156603,63205,4141,475,673,77,584402,553446,NGA
102118,4_dose,reduced_coverage_lower,179046,70806,4312,462,701,75,708023,675525,NGA
102118,4_dose,reduced_coverage,172003,72140,4309,585,700,95,708023,675525,NGA
102118,4_dose,reduced_coverage_upper,174963,78196,4332,573,704,93,708023,675525,NGA
102118,3_dose,full_coverage,344209,174306,9267,1666,1506,271,584402,553446,NGA
102118,4_dose,full_coverage,404999,209886,10141,2073,1648,337,708023,675525,NGA
102119,3_dose,reduced_coverage,29698,5248,1538,197,250,32,594734,569656,NGA
102119,4_dose,reduced_coverage_lower,33747,6423,1668,277,271,45,719056,694793,NGA
102119,4_dose,reduced_coverage,35985,6831,1790,331,291,54,719056,694793,NGA
102119,4_dose,reduced_coverage_upper,33277,7128,1775,317,288,51,719056,694793,NGA
102119,3_dose,full_coverage,65572,17206,3169,815,515,132,594734,569656,NGA
102119,4_dose,full_coverage,79319,21265,3746,953,609,155,719056,694793,NGA
102120,3_dose,reduced_coverage,64942,24339,1909,559,310,91,442435,425427,NGA
102120,4_dose,reduced_coverage_lower,73437,27648,2120,606,344,98,536371,517469,NGA
102120,4_dose,reduced_coverage,72526,29249,2183,648,355,105,536371,517469,NGA
102120,4_dose,reduced_coverage_upper,75505,30366,2228,700,362,114,536371,517469,NGA
102120,3_dose,full_coverage,140266,65734,4232,1514,688,246,442435,425427,NGA
102120,4_dose,full_coverage,173620,77779,4890,1791,795,291,536371,517469,NGA
102121,3_dose,reduced_coverage,40906,-2183,2595,-90,422,-15,1756316,1678662,NGA
102121,4_dose,reduced_coverage_lower,36986,-1358,2688,-30,437,-5,2119161,2046417,NGA
102121,4_dose,reduced_coverage,41276,-2050,2688,-61,437,-10,2119161,2046417,NGA
102121,4_dose,reduced_coverage_upper,40533,-326,2714,36,441,6,2119161,2046417,NGA
102121,3_dose,full_coverage,72147,4935,4510,387,733,63,1756316,1678662,NGA
102121,4_dose,full_coverage,86535,5876,5102,558,829,91,2119161,2046417,NGA
102122,3_dose,reduced_coverage,54062,22337,1618,375,263,61,342028,327355,NGA
102122,4_dose,reduced_coverage_lower,59722,24225,1706,440,277,71,413840,398580,NGA
102122,4_dose,reduced_coverage,60536,25694,1716,470,279,76,413840,398580,NGA
102122,4_dose,reduced_coverage_upper,62009,27730,1764,478,287,78,413840,398580,NGA
102122,3_dose,full_coverage,113771,55667,3372,1144,548,186,342028,327355,NGA
102122,4_dose,full_coverage,140007,67054,3931,1389,639,226,413840,398580,NGA
102123,3_dose,reduced_coverage,107560,44343,2975,871,484,141,690364,659150,NGA
102123,4_dose,reduced_coverage_lower,117312,49359,3297,937,536,152,835005,805312,NGA
102123,4_dose,reduced_coverage,125399,52396,3274,1028,532,167,835005,805312,NGA
102123,4_dose,reduced_coverage_upper,126306,54601,3355,1088,545,177,835005,805312,NGA
102123,3_dose,full_coverage,245907,118124,6690,2345,1087,381,690364,659150,NGA
102123,4_dose,full_coverage,294533,146121,7644,2844,1242,462,835005,805312,NGA
102124,3_dose,reduced_coverage,56727,14870,2055,491,334,80,646513,619156,NGA
102124,4_dose,reduced_coverage_lower,62534,17347,2308,592,375,96,782727,752078,NGA
102124,4_dose,reduced_coverage,64717,18566,2339,615,380,100,782727,752078,NGA
102124,4_dose,reduced_coverage_upper,69456,18868,2440,656,396,107,782727,752078,NGA
102124,3_dose,full_coverage,124009,42741,4717,1415,767,230,646513,619156,NGA
102124,4_dose,full_coverage,150194,51667,5429,1718,882,279,782727,752078,NGA
102125,3_dose,reduced_coverage,82949,25589,2402,659,390,107,549439,526771,NGA
102125,4_dose,reduced_coverage_lower,83139,29471,2579,733,419,119,664568,640076,NGA
102125,4_dose,reduced_coverage,89325,31877,2613,754,425,123,664568,640076,NGA
102125,4_dose,reduced_coverage_upper,98166,28407,2714,819,441,133,664568,640076,NGA
102125,3_dose,full_coverage,178608,68465,4907,1753,797,285,549439,526771,NGA
102125,4_dose,full_coverage,208122,84368,5696,2052,926,334,664568,640076,NGA
102126,3_dose,reduced_coverage,89339,31666,2954,785,480,128,698794,669277,NGA
102126,4_dose,reduced_coverage_lower,105386,37269,3147,938,511,152,846846,815643,NGA
102126,4_dose,reduced_coverage,110625,40219,3376,969,549,157,846846,815643,NGA
102126,4_dose,reduced_coverage_upper,110610,41053,3418,962,555,156,846846,815643,NGA
102126,3_dose,full_coverage,205670,92276,6283,2179,1021,354,698794,669277,NGA
102126,4_dose,full_coverage,252633,111357,7310,2582,1188,420,846846,815643,NGA
102127,3_dose,reduced_coverage,145569,57420,4501,1309,731,213,1021499,978926,NGA
102127,4_dose,reduced_coverage_lower,159506,67605,4928,1458,801,237,1236272,1192150,NGA
102127,4_dose,reduced_coverage,168174,70947,5171,1583,840,257,1236272,1192150,NGA
102127,4_dose,reduced_coverage_upper,172314,71884,5080,1653,826,269,1236272,1192150,NGA
102127,3_dose,full_coverage,339594,155747,10117,3487,1644,567,1021499,978926,NGA
102127,4_dose,full_coverage,418987,196235,11730,4204,1906,683,1236272,1192150,NGA
102128,3_dose,reduced_coverage,92604,34532,2637,647,429,105,574437,547422,NGA
102128,4_dose,reduced_coverage_lower,97816,41390,2764,776,449,126,693133,665558,NGA
102128,4_dose,reduced_coverage,105038,44056,2983,850,485,138,693133,665558,NGA
102128,4_dose,reduced_coverage_upper,110718,45529,2945,807,479,131,693133,665558,NGA
102128,3_dose,full_coverage,208256,100100,5636,2013,916,327,574437,547422,NGA
102128,4_dose,full_coverage,251477,120229,6573,2442,1068,397,693133,665558,NGA
102129,3_dose,reduced_coverage,28304,3938,1718,199,279,32,774461,744211,NGA
102129,4_dose,reduced_coverage_lower,31324,2593,1783,226,290,37,935220,902754,NGA
102129,4_dose,reduced_coverage,32412,4193,1913,247,311,40,935220,902754,NGA
102129,4_dose,reduced_coverage_upper,34292,4172,1973,235,321,38,935220,902754,NGA
102129,3_dose,full_coverage,59947,10999,3374,720,548,117,774461,744211,NGA
102129,4_dose,full_coverage,71398,15134,3949,853,642,139,935220,902754,NGA
102130,3_dose,reduced_coverage,176620,60759,4061,565,660,92,647872,615699,NGA
102130,4_dose,reduced_coverage_lower,199749,76601,4508,632,733,103,780597,750282,NGA
102130,4_dose,reduced_coverage,203521,77621,4382,718,712,117,780597,750282,NGA
102130,4_dose,reduced_coverage_upper,207801,86535,4678,737,760,120,780597,750282,NGA
102130,3_dose,full_coverage,361667,191158,9150,1994,1487,324,647872,615699,NGA
102130,4_dose,full_coverage,437066,227495,10337,2584,1680,420,780597,750282,NGA
102131,3_dose,reduced_coverage,88432,37253,2325,461,378,75,411618,391233,NGA
102131,4_dose,reduced_coverage_lower,98073,42377,2476,452,402,74,497457,476450,NGA
102131,4_dose,reduced_coverage,96943,45120,2498,501,406,81,497457,476450,NGA
102131,4_dose,reduced_coverage_upper,104396,46014,2650,580,431,94,497457,476450,NGA
102131,3_dose,full_coverage,205826,102636,5112,1481,831,241,411618,391233,NGA
102131,4_dose,full_coverage,238068,118562,5674,1720,922,279,497457,476450,NGA
102132,3_dose,reduced_coverage,41096,12279,1544,410,251,67,415408,397937,NGA
102132,4_dose,reduced_coverage_lower,46920,15043,1714,478,279,78,501532,483261,NGA
102132,4_dose,reduced_coverage,49939,16616,1732,471,281,77,501532,483261,NGA
102132,4_dose,reduced_coverage_upper,50014,16862,1823,517,296,84,501532,483261,NGA
102132,3_dose,full_coverage,97369,38545,3563,1209,579,197,415408,397937,NGA
102132,4_dose,full_coverage,115547,45755,4103,1392,667,226,501532,483261,NGA
102133,3_dose,reduced_coverage,164454,58078,4023,617,654,100,580865,551299,NGA
102133,4_dose,reduced_coverage_lower,180123,73299,4278,748,695,121,701087,671564,NGA
102133,4_dose,reduced_coverage,181756,73104,4182,654,680,106,701087,671564,NGA
102133,4_dose,reduced_coverage_upper,193078,75881,4172,788,678,128,701087,671564,NGA
102133,3_dose,full_coverage,358875,170881,8617,1914,1400,311,580865,551299,NGA
102133,4_dose,full_coverage,421899,210308,10034,2123,1631,345,701087,671564,NGA
102759,3_dose,reduced_coverage,57673,26005,1556,448,246,71,164963,155105,SLE
102759,4_dose,reduced_coverage_lower,64462,28609,1649,538,260,85,199322,189709,SLE
102759,4_dose,reduced_coverage,68157,30542,1716,556,271,88,199322,189709,SLE
102759,4_dose,reduced_coverage_upper,70305,31322,1726,566,272,89,199322,189709,SLE
102759,3_dose,full_coverage,64209,28123,1655,530,261,84,164963,155105,SLE
102759,4_dose,full_coverage,77172,35071,1897,636,299,100,199322,189709,SLE
102760,3_dose,reduced_coverage,83425,36983,2225,692,351,109,226035,213502,SLE
102760,4_dose,reduced_coverage_lower,88352,42206,2332,774,368,122,271866,260082,SLE
102760,4_dose,reduced_coverage,93634,43639,2448,813,386,128,271866,260082,SLE
102760,4_dose,reduced_coverage_upper,95515,46322,2414,860,381,136,271866,260082,SLE
102760,3_dose,full_coverage,86878,41158,2369,768,374,121,226035,213502,SLE
102760,4_dose,full_coverage,105374,51453,2715,965,429,152,271866,260082,SLE
102761,3_dose,reduced_coverage,44237,19081,1237,417,195,66,142877,135443,SLE
102761,4_dose,reduced_coverage_lower,48773,22554,1367,472,216,75,172548,165168,SLE
102761,4_dose,reduced_coverage,51396,22928,1375,487,217,77,172548,165168,SLE
102761,4_dose,reduced_coverage_upper,50995,22838,1429,526,225,83,172548,165168,SLE
102761,3_dose,full_coverage,46453,22344,1359,494,214,78,142877,135443,SLE
102761,4_dose,full_coverage,55666,26423,1527,597,241,94,172548,165168,SLE
102762,3_dose,reduced_coverage,12095,3147,582,150,92,24,106035,101731,SLE
102762,4_dose,reduced_coverage_lower,13788,3696,647,175,102,28,128063,123392,SLE
102762,4_dose,reduced_coverage,13971,3923,657,186,104,29,128063,123392,SLE
102762,4_dose,reduced_coverage_upper,14318,4104,683,196,108,31,128063,123392,SLE
102762,3_dose,full_coverage,13475,3492,664,170,105,27,106035,101731,SLE
102762,4_dose,full_coverage,16327,4125,744,210,117,33,128063,123392,SLE
102831,3_dose,reduced_coverage,8298,281,435,14,83,3,190006,180782,SSD
102831,4_dose,reduced_coverage_lower,9082,735,468,6,89,1,229828,220791,SSD
102831,4_dose,reduced_coverage,9700,1054,468,36,89,7,229828,220791,SSD
102831,4_dose,reduced_coverage_upper,10176,1389,493,50,94,10,229828,220791,SSD
102831,3_dose,full_coverage,27376,8426,1233,329,234,62,190006,180782,SSD
102831,4_dose,full_coverage,33478,10628,1418,401,269,76,229828,220791,SSD
102832,3_dose,reduced_coverage,9853,1010,389,36,74,7,143728,135980,SSD
102832,4_dose,reduced_coverage_lower,11356,1466,404,28,77,5,173902,166571,SSD
102832,4_dose,reduced_coverage,11825,1649,448,38,85,7,173902,166571,SSD
102832,4_dose,reduced_coverage_upper,12640,2125,428,50,81,9,173902,166571,SSD
102832,3_dose,full_coverage,33405,11247,1177,362,224,69,143728,135980,SSD
102832,4_dose,full_coverage,40033,14266,1362,407,259,77,173902,166571,SSD
102833,3_dose,reduced_coverage,7234,-23,415,25,79,5,238733,227639,SSD
102833,4_dose,reduced_coverage_lower,8096,535,455,24,87,5,288499,278195,SSD
102833,4_dose,reduced_coverage,8350,263,485,25,92,5,288499,278195,SSD
102833,4_dose,reduced_coverage_upper,7948,-179,488,10,93,2,288499,278195,SSD
102833,3_dose,full_coverage,20675,5103,1155,261,219,50,238733,227639,SSD
102833,4_dose,full_coverage,24665,6039,1331,307,253,58,288499,278195,SSD
102834,3_dose,reduced_coverage,3845,12,218,-4,41,-1,121501,116303,SSD
102834,4_dose,reduced_coverage_lower,4090,105,223,7,42,1,147310,141903,SSD
102834,4_dose,reduced_coverage,4410,277,240,9,46,2,147310,141903,SSD
102834,4_dose,reduced_coverage_upper,4532,480,249,14,47,3,147310,141903,SSD
102834,3_dose,full_coverage,12106,3184,607,162,115,31,121501,116303,SSD
102834,4_dose,full_coverage,14693,3845,747,198,142,38,147310,141903,SSD
102835,3_dose,reduced_coverage,3464,-121,215,-9,41,-2,147418,141327,SSD
102835,4_dose,reduced_coverage_lower,3789,-3,213,4,40,1,179136,172502,SSD
102835,4_dose,reduced_coverage,3579,-6,219,-3,42,-1,179136,172502,SSD
102835,4_dose,reduced_coverage_upper,3490,-138,215,-0,41,-0,179136,172502,SSD
102835,3_dose,full_coverage,9218,1950,550,118,104,22,147418,141327,SSD
102835,4_dose,full_coverage,10787,2466,669,152,127,29,179136,172502,SSD
102836,3_dose,reduced_coverage,2473,-199,152,-11,29,-2,103616,99489,SSD
102836,4_dose,reduced_coverage_lower,2716,-102,150,-10,29,-2,125542,121392,SSD
102836,4_dose,reduced_coverage,2756,-230,161,-12,31,-2,125542,121392,SSD
102836,4_dose,reduced_coverage_upper,3157,-67,179,-3,34,-1,125542,121392,SSD
102836,3_dose,full_coverage,7139,1426,415,82,79,16,103616,99489,SSD
102836,4_dose,full_coverage,8414,1881,481,108,91,20,125542,121392,SSD
102837,3_dose,reduced_coverage,4199,-219,243,-20,46,-4,174280,166629,SSD
102837,4_dose,reduced_coverage_lower,4704,-250,272,-21,52,-4,210900,203143,SSD
102837,4_dose,reduced_coverage,4863,-52,278,-6,53,-1,210900,203143,SSD
102837,4_dose,reduced_coverage_upper,4808,-123,289,-4,55,-1,210900,203143,SSD
102837,3_dose,full_coverage,12228,2347,709,135,135,26,174280,166629,SSD
102837,4_dose,full_coverage,14158,2813,812,173,154,33,210900,203143,SSD
102838,3_dose,reduced_coverage,3406,-574,186,-29,35,-6,146569,140196,SSD
102838,4_dose,reduced_coverage_lower,3775,-275,206,-18,39,-3,177412,170599,SSD
102838,4_dose,reduced_coverage,3960,-222,220,-16,42,-3,177412,170599,SSD
102838,4_dose,reduced_coverage_upper,3778,-229,229,-21,44,-4,177412,170599,SSD
102838,3_dose,full_coverage,9083,1410,544,100,103,19,146569,140196,SSD
102838,4_dose,full_coverage,11612,2123,647,136,123,26,177412,170599,SSD
102839,3_dose,reduced_coverage,1399,-71,76,-2,15,-0,43308,41369,SSD
102839,4_dose,reduced_coverage_lower,1516,41,79,4,15,1,52513,50475,SSD
102839,4_dose,reduced_coverage,1588,174,86,6,16,1,52513,50475,SSD
102839,4_dose,reduced_coverage_upper,1639,70,87,1,16,0,52513,50475,SSD
102839,3_dose,full_coverage,4698,1361,236,64,45,12,43308,41369,SSD
102839,4_dose,full_coverage,5508,1487,271,69,52,13,52513,50475,SSD
102840,3_dose,reduced_coverage,6390,445,265,22,50,4,110023,104652,SSD
102840,4_dose,reduced_coverage_lower,6731,792,286,30,54,6,133266,128102,SSD
102840,4_dose,reduced_coverage,7341,686,291,29,55,6,133266,128102,SSD
102840,4_dose,reduced_coverage_upper,7409,1021,297,42,57,8,133266,128102,SSD
102840,3_dose,full_coverage,19834,5865,747,229,142,43,110023,104652,SSD
102840,4_dose,full_coverage,23305,7520,884,269,168,51,133266,128102,SSD
102944,3_dose,reduced_coverage,1350,104,83,6,16,1,40884,39371,TCD
102944,4_dose,reduced_coverage_lower,1486,178,86,10,17,2,49558,47807,TCD
102944,4_dose,reduced_coverage,1427,130,86,9,17,2,49558,47807,TCD
102944,4_dose,reduced_coverage_upper,1511,236,93,11,18,2,49558,47807,TCD
102944,3_dose,full_coverage,2818,615,165,33,32,7,40884,39371,TCD
102944,4_dose,full_coverage,3383,718,195,40,38,8,49558,47807,TCD
102945,3_dose,reduced_coverage,2503,-48,151,1,29,0,91088,87670,TCD
102945,4_dose,reduced_coverage_lower,2839,28,175,9,34,2,109980,106537,TCD
102945,4_dose,reduced_coverage,2810,253,178,17,35,3,109980,106537,TCD
102945,4_dose,reduced_coverage_upper,3101,239,181,18,35,4,109980,106537,TCD
102945,3_dose,full_coverage,5435,723,334,47,65,9,91088,87670,TCD
102945,4_dose,full_coverage,6392,1083,391,65,76,13,109980,106537,TCD
102946,3_dose,reduced_coverage,33,1,2,0,0,0,846,815,TCD
102946,4_dose,reduced_coverage_lower,35,4,2,0,0,0,1021,988,TCD
102946,4_dose,reduced_coverage,35,3,2,0,0,0,1021,988,TCD
102946,4_dose,reduced_coverage_upper,37,4,2,0,0,0,1021,988,TCD
102946,3_dose,full_coverage,65,13,4,1,1,0,846,815,TCD
102946,4_dose,full_coverage,81,14,4,1,1,0,1021,988,TCD
102947,3_dose,reduced_coverage,5037,711,256,36,50,7,122400,117361,TCD
102947,4_dose,reduced_coverage_lower,5618,1008,295,52,57,10,147717,142521,TCD
102947,4_dose,reduced_coverage,5623,1066,300,55,58,11,147717,142521,TCD
102947,4_dose,reduced_coverage_upper,5624,1226,315,59,61,11,147717,142521,TCD
102947,3_dose,full_coverage,11223,2977,602,141,117,28,122400,117361,TCD
102947,4_dose,full_coverage,13305,3569,700,170,136,33,147717,142521,TCD
102948,3_dose,reduced_coverage,185,15,12,1,2,0,6437,6199,TCD
102948,4_dose,reduced_coverage_lower,222,17,13,1,3,0,7778,7540,TCD
102948,4_dose,reduced_coverage,223,25,13,1,3,0,7778,7540,TCD
102948,4_dose,reduced_coverage_upper,228,23,13,1,3,0,7778,7540,TCD
102948,3_dose,full_coverage,414,66,24,4,5,1,6437,6199,TCD
102948,4_dose,full_coverage,496,89,29,5,6,1,7778,7540,TCD
102949,3_dose,reduced_coverage,47,1,3,0,1,0,1940,1870,TCD
102949,4_dose,reduced_coverage_lower,51,3,3,0,1,0,2348,2276,TCD
102949,4_dose,reduced_coverage,54,3,3,0,1,0,2348,2276,TCD
102949,4_dose,reduced_coverage_upper,52,3,3,0,1,0,2348,2276,TCD
102949,3_dose,full_coverage,107,17,6,1,1,0,1940,1870,TCD
102949,4_dose,full_coverage,125,21,8,1,1,0,2348,2276,TCD
102950,3_dose,reduced_coverage,3731,127,212,15,41,3,104433,99891,TCD
102950,4_dose,reduced_coverage_lower,3787,303,217,27,42,5,125954,121533,TCD
102950,4_dose,reduced_coverage,3980,496,223,32,43,6,125954,121533,TCD
102950,4_dose,reduced_coverage_upper,4305,381,227,31,44,6,125954,121533,TCD
102950,3_dose,full_coverage,7654,1622,436,98,85,19,104433,99891,TCD
102950,4_dose,full_coverage,9314,2095,513,120,100,23,125954,121533,TCD
